raceId,seriesId,season,trackId,layoutId,trackSafety,race_date,name,championship,reputation,reward,wet
2848,3,1968,2,2,700,1968-04-14,Preteky Formula E,True,166,166666,1.0
2849,5,1968,1,1,244,1968-04-14,Preteky Formula 2,True,250,250000,1.0
2850,6,1968,1,1,244,1968-04-14,Preteky Formula 3,True,166,166666,1.03
2851,1,1968,2,2,700,1968-05-19,Preteky Formula 1,True,1000,1000000,1.0
2852,3,1968,1,1,244,1968-05-19,Preteky Formula E,True,166,166666,1.0
2853,5,1968,2,2,700,1968-05-19,Preteky Formula 2,True,250,250000,1.0
2854,6,1968,2,2,700,1968-05-19,Preteky Formula 3,True,166,166666,1.0
2855,1,1968,1,1,244,1968-06-23,Preteky Formula 1,True,1000,1000000,1.0
2856,3,1968,2,2,700,1968-06-23,Preteky Formula E,True,166,166666,1.0
2857,5,1968,2,2,700,1968-06-23,Preteky Formula 2,True,250,250000,1.0
2858,6,1968,0,0,55,1968-06-23,Preteky Formula 3,True,166,166666,1.0
2859,1,1968,2,2,700,1968-07-28,Preteky Formula 1,True,1000,1000000,1.0
2860,3,1968,0,0,55,1968-07-28,Preteky Formula E,True,166,166666,1.0
2861,5,1968,1,1,244,1968-07-28,Preteky Formula 2,True,250,250000,1.0
2862,6,1968,1,1,244,1968-07-28,Preteky Formula 3,False,166,166666,1.0
2863,1,1968,0,0,55,1968-09-01,Preteky Formula 1,True,1000,1000000,1.0
2864,3,1968,2,2,700,1968-09-01,Preteky Formula E,True,166,166666,1.32
2865,5,1968,3,3,500,1968-09-01,Preteky Formula 2,True,250,250000,1.0
2866,6,1968,3,3,500,1968-09-01,Preteky Formula 3,True,166,166666,1.0
2867,1,1968,2,2,700,1968-10-06,Preteky Formula 1,True,1000,1000000,1.0
2868,3,1968,0,0,55,1968-10-06,Preteky Formula E,True,166,166666,1.0
2869,5,1968,3,3,500,1968-10-06,Preteky Formula 2,True,250,250000,1.0
2870,6,1968,1,1,244,1968-10-06,Preteky Formula 3,True,166,166666,1.0
2871,1,1968,3,3,500,1968-11-10,Preteky Formula 1,True,1000,1000000,1.3599999999999999
2872,3,1968,0,0,55,1968-11-10,Preteky Formula E,True,166,166666,1.0
2873,5,1968,1,1,244,1968-11-10,Preteky Formula 2,True,250,250000,1.0
2874,6,1968,1,1,244,1968-11-10,Preteky Formula 3,True,166,166666,1.48
2875,1,1968,2,2,700,1968-12-15,Preteky Formula 1,True,1000,1000000,1.0
2876,3,1968,2,2,700,1968-12-15,Preteky Formula E,True,166,166666,1.0
2877,5,1968,1,1,244,1968-12-15,Preteky Formula 2,True,250,250000,1.0
2878,6,1968,0,0,55,1968-12-15,Preteky Formula 3,True,166,166666,1.3599999999999999
2879,1,1969,2,2,700,1969-02-02,Preteky Formula 1,True,1000,1000000,1.0
2880,3,1969,0,0,55,1969-02-02,Preteky Formula E,True,166,166666,1.0
2881,5,1969,0,0,55,1969-02-02,Preteky Formula 2,True,250,250000,1.0
2882,6,1969,2,2,700,1969-02-02,Preteky Formula 3,True,166,166666,1.0
2883,1,1969,2,2,700,1969-03-09,Preteky Formula 1,True,1000,1000000,1.0
2884,3,1969,2,2,700,1969-03-09,Preteky Formula E,True,166,166666,1.0
2885,5,1969,2,2,700,1969-03-09,Preteky Formula 2,True,250,250000,1.0
2886,6,1969,2,2,700,1969-03-09,Preteky Formula 3,True,166,166666,1.12
2887,1,1969,3,3,500,1969-04-13,Preteky Formula 1,True,1000,1000000,1.0
2888,3,1969,1,1,244,1969-04-13,Preteky Formula E,True,166,166666,1.0
2889,5,1969,2,2,700,1969-04-13,Preteky Formula 2,True,250,250000,1.0
2890,6,1969,3,3,500,1969-04-13,Preteky Formula 3,True,166,166666,1.0
2891,1,1969,2,2,700,1969-05-18,Preteky Formula 1,True,1000,1000000,1.0
2892,3,1969,0,0,55,1969-05-18,Preteky Formula E,True,166,166666,1.0
2893,5,1969,3,3,500,1969-05-18,Preteky Formula 2,True,250,250000,1.0
2894,6,1969,3,3,500,1969-05-18,Preteky Formula 3,True,166,166666,1.0
2895,1,1969,2,2,700,1969-06-22,Preteky Formula 1,True,1000,1000000,1.0
2896,3,1969,1,1,244,1969-06-22,Preteky Formula E,True,166,166666,1.0
2897,5,1969,2,2,700,1969-06-22,Preteky Formula 2,True,250,250000,1.0
2898,6,1969,3,3,500,1969-06-22,Preteky Formula 3,True,166,166666,1.0
2899,1,1969,3,3,500,1969-07-27,Preteky Formula 1,True,1000,1000000,1.0
2900,3,1969,1,1,244,1969-07-27,Preteky Formula E,True,166,166666,1.04
2901,5,1969,1,1,244,1969-07-27,Preteky Formula 2,True,250,250000,1.0
2902,6,1969,2,2,700,1969-07-27,Preteky Formula 3,False,166,166666,1.0
2903,1,1969,2,2,700,1969-08-31,Preteky Formula 1,True,1000,1000000,1.0
2904,3,1969,2,2,700,1969-08-31,Preteky Formula E,True,166,166666,1.0
2905,5,1969,1,1,244,1969-08-31,Preteky Formula 2,True,250,250000,1.0
2906,6,1969,1,1,244,1969-08-31,Preteky Formula 3,True,166,166666,1.0
2907,1,1969,0,0,55,1969-10-05,Preteky Formula 1,True,1000,1000000,1.2
2908,3,1969,1,1,244,1969-10-05,Preteky Formula E,True,166,166666,1.0
2909,5,1969,3,3,500,1969-10-05,Preteky Formula 2,True,250,250000,1.01
2910,6,1969,2,2,700,1969-10-05,Preteky Formula 3,True,166,166666,1.0
2911,1,1969,1,1,244,1969-11-09,Preteky Formula 1,True,1000,1000000,1.0
2912,3,1969,2,2,700,1969-11-09,Preteky Formula E,True,166,166666,1.0
2913,5,1969,2,2,700,1969-11-09,Preteky Formula 2,True,250,250000,1.0
2914,6,1969,3,3,500,1969-11-09,Preteky Formula 3,True,166,166666,1.0
2915,1,1969,2,2,700,1969-12-14,Preteky Formula 1,True,1000,1000000,1.0
2916,3,1969,2,2,700,1969-12-14,Preteky Formula E,True,166,166666,1.0
2917,5,1969,1,1,244,1969-12-14,Preteky Formula 2,True,250,250000,1.0
2918,6,1969,3,3,500,1969-12-14,Preteky Formula 3,True,166,166666,1.0
2919,1,1970,1,1,244,1970-02-01,Preteky Formula 1,True,1000,1000000,1.0
2920,3,1970,2,2,700,1970-02-01,Preteky Formula E,True,166,166666,1.0
2921,5,1970,0,0,55,1970-02-01,Preteky Formula 2,True,250,250000,1.0
2922,6,1970,0,0,55,1970-02-01,Preteky Formula 3,True,166,166666,1.0
2923,1,1970,3,3,500,1970-03-08,Preteky Formula 1,True,1000,1000000,1.0
2924,3,1970,3,3,500,1970-03-08,Preteky Formula E,True,166,166666,1.0
2925,5,1970,0,0,55,1970-03-08,Preteky Formula 2,True,250,250000,1.0
2926,6,1970,1,1,244,1970-03-08,Preteky Formula 3,True,166,166666,1.0
2927,1,1970,3,3,500,1970-04-12,Preteky Formula 1,True,1000,1000000,1.0
2928,3,1970,1,1,244,1970-04-12,Preteky Formula E,True,166,166666,1.0
2929,5,1970,3,3,500,1970-04-12,Preteky Formula 2,True,250,250000,1.0
2930,6,1970,0,0,55,1970-04-12,Preteky Formula 3,True,166,166666,1.0
2931,1,1970,2,2,700,1970-05-17,Preteky Formula 1,True,1000,1000000,1.0
2932,3,1970,1,1,244,1970-05-17,Preteky Formula E,True,166,166666,1.0
2933,5,1970,0,0,55,1970-05-17,Preteky Formula 2,True,250,250000,1.0
2934,6,1970,2,2,700,1970-05-17,Preteky Formula 3,True,166,166666,1.0
2935,1,1970,1,1,244,1970-06-21,Preteky Formula 1,True,1000,1000000,1.0
2936,3,1970,2,2,700,1970-06-21,Preteky Formula E,True,166,166666,1.0
2937,5,1970,1,1,244,1970-06-21,Preteky Formula 2,True,250,250000,1.0
2938,6,1970,2,2,700,1970-06-21,Preteky Formula 3,True,166,166666,1.0
2939,1,1970,3,3,500,1970-07-26,Preteky Formula 1,True,1000,1000000,1.0
2940,3,1970,0,0,55,1970-07-26,Preteky Formula E,True,166,166666,1.49
2941,5,1970,1,1,244,1970-07-26,Preteky Formula 2,True,250,250000,1.0
2942,6,1970,0,0,55,1970-07-26,Preteky Formula 3,False,166,166666,1.0
2943,1,1970,2,2,700,1970-08-30,Preteky Formula 1,True,1000,1000000,1.0
2944,3,1970,1,1,244,1970-08-30,Preteky Formula E,True,166,166666,1.35
2945,5,1970,1,1,244,1970-08-30,Preteky Formula 2,True,250,250000,1.0
2946,6,1970,1,1,244,1970-08-30,Preteky Formula 3,True,166,166666,1.0
2947,1,1970,3,3,500,1970-10-04,Preteky Formula 1,True,1000,1000000,1.0
2948,3,1970,3,3,500,1970-10-04,Preteky Formula E,True,166,166666,1.0
2949,5,1970,0,0,55,1970-10-04,Preteky Formula 2,True,250,250000,1.0
2950,6,1970,1,1,244,1970-10-04,Preteky Formula 3,True,166,166666,1.1400000000000001
2951,1,1970,3,3,500,1970-11-08,Preteky Formula 1,True,1000,1000000,1.0
2952,3,1970,2,2,700,1970-11-08,Preteky Formula E,True,166,166666,1.0
2953,5,1970,0,0,55,1970-11-08,Preteky Formula 2,True,250,250000,1.0
2954,6,1970,0,0,55,1970-11-08,Preteky Formula 3,True,166,166666,1.0
2955,1,1970,3,3,500,1970-12-13,Preteky Formula 1,True,1000,1000000,1.0
2956,3,1970,2,2,700,1970-12-13,Preteky Formula E,True,166,166666,1.28
2957,5,1970,1,1,244,1970-12-13,Preteky Formula 2,True,250,250000,1.0
2958,6,1970,1,1,244,1970-12-13,Preteky Formula 3,True,166,166666,1.0
2959,1,1971,1,1,244,1971-01-31,Preteky Formula 1,True,1000,1000000,1.0
2960,3,1971,0,0,55,1971-01-31,Preteky Formula E,True,166,166666,1.0
2961,5,1971,2,2,700,1971-01-31,Preteky Formula 2,True,250,250000,1.0
2962,6,1971,3,3,500,1971-01-31,Preteky Formula 3,True,166,166666,1.0
2963,1,1971,3,3,500,1971-03-07,Preteky Formula 1,True,1000,1000000,1.0
2964,3,1971,2,2,700,1971-03-07,Preteky Formula E,True,166,166666,1.0
2965,5,1971,2,2,700,1971-03-07,Preteky Formula 2,True,250,250000,1.0
2966,6,1971,0,0,55,1971-03-07,Preteky Formula 3,True,166,166666,1.0
2967,1,1971,0,0,55,1971-04-11,Preteky Formula 1,True,1000,1000000,1.0
2968,3,1971,3,3,500,1971-04-11,Preteky Formula E,True,166,166666,1.0
2969,5,1971,0,0,55,1971-04-11,Preteky Formula 2,True,250,250000,1.0
2970,6,1971,3,3,500,1971-04-11,Preteky Formula 3,True,166,166666,1.0
2971,1,1971,2,2,700,1971-05-16,Preteky Formula 1,True,1000,1000000,1.0
2972,3,1971,3,3,500,1971-05-16,Preteky Formula E,True,166,166666,1.0
2973,5,1971,1,1,244,1971-05-16,Preteky Formula 2,True,250,250000,1.0
2974,6,1971,0,0,55,1971-05-16,Preteky Formula 3,True,166,166666,1.0
2975,1,1971,1,1,244,1971-06-20,Preteky Formula 1,True,1000,1000000,1.0
2976,3,1971,2,2,700,1971-06-20,Preteky Formula E,True,166,166666,1.0
2977,5,1971,1,1,244,1971-06-20,Preteky Formula 2,True,250,250000,1.3900000000000001
2978,6,1971,3,3,500,1971-06-20,Preteky Formula 3,True,166,166666,1.0
2979,1,1971,2,2,700,1971-07-25,Preteky Formula 1,True,1000,1000000,1.0
2980,3,1971,1,1,244,1971-07-25,Preteky Formula E,True,166,166666,1.0
2981,5,1971,0,0,55,1971-07-25,Preteky Formula 2,True,250,250000,1.0
2982,6,1971,3,3,500,1971-07-25,Preteky Formula 3,False,166,166666,1.0
2983,1,1971,2,2,700,1971-08-29,Preteky Formula 1,True,1000,1000000,1.0
2984,3,1971,1,1,244,1971-08-29,Preteky Formula E,True,166,166666,1.0
2985,5,1971,1,1,244,1971-08-29,Preteky Formula 2,True,250,250000,1.0
2986,6,1971,2,2,700,1971-08-29,Preteky Formula 3,True,166,166666,1.0
2987,1,1971,0,0,55,1971-10-03,Preteky Formula 1,True,1000,1000000,1.0
2988,3,1971,3,3,500,1971-10-03,Preteky Formula E,True,166,166666,1.0
2989,5,1971,2,2,700,1971-10-03,Preteky Formula 2,True,250,250000,1.0
2990,6,1971,3,3,500,1971-10-03,Preteky Formula 3,True,166,166666,1.0
2991,1,1971,2,2,700,1971-11-07,Preteky Formula 1,True,1000,1000000,1.0
2992,3,1971,2,2,700,1971-11-07,Preteky Formula E,True,166,166666,1.2
2993,5,1971,0,0,55,1971-11-07,Preteky Formula 2,True,250,250000,1.0
2994,6,1971,1,1,244,1971-11-07,Preteky Formula 3,True,166,166666,1.0
2995,1,1971,3,3,500,1971-12-12,Preteky Formula 1,True,1000,1000000,1.0
2996,3,1971,2,2,700,1971-12-12,Preteky Formula E,True,166,166666,1.0
2997,5,1971,1,1,244,1971-12-12,Preteky Formula 2,True,250,250000,1.0
2998,6,1971,2,2,700,1971-12-12,Preteky Formula 3,True,166,166666,1.47
2999,1,1972,0,0,55,1972-01-30,Preteky Formula 1,True,1000,1000000,1.0
3000,3,1972,2,2,700,1972-01-30,Preteky Formula E,True,166,166666,1.32
3001,5,1972,2,2,700,1972-01-30,Preteky Formula 2,True,250,250000,1.0
3002,6,1972,1,1,244,1972-01-30,Preteky Formula 3,True,166,166666,1.0
3003,1,1972,2,2,700,1972-03-05,Preteky Formula 1,True,1000,1000000,1.0
3004,3,1972,0,0,55,1972-03-05,Preteky Formula E,True,166,166666,1.0
3005,5,1972,1,1,244,1972-03-05,Preteky Formula 2,True,250,250000,1.0
3006,6,1972,3,3,500,1972-03-05,Preteky Formula 3,True,166,166666,1.0
3007,1,1972,2,2,700,1972-04-09,Preteky Formula 1,True,1000,1000000,1.5
3008,3,1972,0,0,55,1972-04-09,Preteky Formula E,True,166,166666,1.0
3009,5,1972,0,0,55,1972-04-09,Preteky Formula 2,True,250,250000,1.0
3010,6,1972,2,2,700,1972-04-09,Preteky Formula 3,True,166,166666,1.0
3011,1,1972,1,1,244,1972-05-14,Preteky Formula 1,True,1000,1000000,1.0
3012,3,1972,1,1,244,1972-05-14,Preteky Formula E,True,166,166666,1.0
3013,5,1972,1,1,244,1972-05-14,Preteky Formula 2,True,250,250000,1.45
3014,6,1972,0,0,55,1972-05-14,Preteky Formula 3,True,166,166666,1.0
3015,1,1972,3,3,500,1972-06-18,Preteky Formula 1,True,1000,1000000,1.0
3016,3,1972,1,1,244,1972-06-18,Preteky Formula E,True,166,166666,1.0
3017,5,1972,3,3,500,1972-06-18,Preteky Formula 2,True,250,250000,1.49
3018,6,1972,1,1,244,1972-06-18,Preteky Formula 3,True,166,166666,1.0
3019,1,1972,1,1,244,1972-07-23,Preteky Formula 1,True,1000,1000000,1.0
3020,3,1972,0,0,55,1972-07-23,Preteky Formula E,True,166,166666,1.0
3021,5,1972,3,3,500,1972-07-23,Preteky Formula 2,True,250,250000,1.05
3022,6,1972,0,0,55,1972-07-23,Preteky Formula 3,False,166,166666,1.0
3023,1,1972,0,0,55,1972-08-27,Preteky Formula 1,True,1000,1000000,1.0
3024,3,1972,3,3,500,1972-08-27,Preteky Formula E,True,166,166666,1.0
3025,5,1972,2,2,700,1972-08-27,Preteky Formula 2,True,250,250000,1.0
3026,6,1972,3,3,500,1972-08-27,Preteky Formula 3,True,166,166666,1.11
3027,1,1972,1,1,244,1972-10-01,Preteky Formula 1,True,1000,1000000,1.0
3028,3,1972,0,0,55,1972-10-01,Preteky Formula E,True,166,166666,1.0
3029,5,1972,2,2,700,1972-10-01,Preteky Formula 2,True,250,250000,1.0
3030,6,1972,0,0,55,1972-10-01,Preteky Formula 3,True,166,166666,1.0
3031,1,1972,3,3,500,1972-11-05,Preteky Formula 1,True,1000,1000000,1.0
3032,3,1972,3,3,500,1972-11-05,Preteky Formula E,True,166,166666,1.0
3033,5,1972,0,0,55,1972-11-05,Preteky Formula 2,True,250,250000,1.0
3034,6,1972,0,0,55,1972-11-05,Preteky Formula 3,True,166,166666,1.0
3035,1,1972,1,1,244,1972-12-10,Preteky Formula 1,True,1000,1000000,1.0
3036,3,1972,1,1,244,1972-12-10,Preteky Formula E,True,166,166666,1.0
3037,5,1972,1,1,244,1972-12-10,Preteky Formula 2,True,250,250000,1.0
3038,6,1972,3,3,500,1972-12-10,Preteky Formula 3,True,166,166666,1.0
3039,1,1973,3,3,500,1973-02-04,Preteky Formula 1,True,1000,1000000,1.0
3040,3,1973,2,2,700,1973-02-04,Preteky Formula E,True,166,166666,1.0
3041,5,1973,3,3,500,1973-02-04,Preteky Formula 2,True,250,250000,1.0
3042,6,1973,0,0,55,1973-02-04,Preteky Formula 3,True,166,166666,1.0
3043,1,1973,0,0,55,1973-03-11,Preteky Formula 1,True,1000,1000000,1.0
3044,3,1973,0,0,55,1973-03-11,Preteky Formula E,True,166,166666,1.0
3045,5,1973,0,0,55,1973-03-11,Preteky Formula 2,True,250,250000,1.0
3046,6,1973,2,2,700,1973-03-11,Preteky Formula 3,True,166,166666,1.3
3047,1,1973,3,3,500,1973-04-15,Preteky Formula 1,True,1000,1000000,1.0
3048,3,1973,2,2,700,1973-04-15,Preteky Formula E,True,166,166666,1.0
3049,5,1973,3,3,500,1973-04-15,Preteky Formula 2,True,250,250000,1.0
3050,6,1973,0,0,55,1973-04-15,Preteky Formula 3,True,166,166666,1.0
3051,1,1973,1,1,244,1973-05-20,Preteky Formula 1,True,1000,1000000,1.0
3052,3,1973,2,2,700,1973-05-20,Preteky Formula E,True,166,166666,1.0
3053,5,1973,2,2,700,1973-05-20,Preteky Formula 2,True,250,250000,1.0
3054,6,1973,0,0,55,1973-05-20,Preteky Formula 3,True,166,166666,1.0
3055,1,1973,3,3,500,1973-06-24,Preteky Formula 1,True,1000,1000000,1.0
3056,3,1973,3,3,500,1973-06-24,Preteky Formula E,True,166,166666,1.0
3057,5,1973,0,0,55,1973-06-24,Preteky Formula 2,True,250,250000,1.0
3058,6,1973,2,2,700,1973-06-24,Preteky Formula 3,True,166,166666,1.1
3059,1,1973,0,0,55,1973-07-29,Preteky Formula 1,True,1000,1000000,1.0
3060,3,1973,1,1,244,1973-07-29,Preteky Formula E,True,166,166666,1.0
3061,5,1973,0,0,55,1973-07-29,Preteky Formula 2,True,250,250000,1.0
3062,6,1973,0,0,55,1973-07-29,Preteky Formula 3,False,166,166666,1.0
3063,1,1973,0,0,55,1973-09-02,Preteky Formula 1,True,1000,1000000,1.0
3064,3,1973,2,2,700,1973-09-02,Preteky Formula E,True,166,166666,1.0
3065,5,1973,0,0,55,1973-09-02,Preteky Formula 2,True,250,250000,1.0
3066,6,1973,3,3,500,1973-09-02,Preteky Formula 3,True,166,166666,1.0
3067,1,1973,1,1,244,1973-10-07,Preteky Formula 1,True,1000,1000000,1.0
3068,3,1973,1,1,244,1973-10-07,Preteky Formula E,True,166,166666,1.44
3069,5,1973,0,0,55,1973-10-07,Preteky Formula 2,True,250,250000,1.0
3070,6,1973,0,0,55,1973-10-07,Preteky Formula 3,True,166,166666,1.0
3071,1,1973,3,3,500,1973-11-11,Preteky Formula 1,True,1000,1000000,1.0
3072,3,1973,2,2,700,1973-11-11,Preteky Formula E,True,166,166666,1.02
3073,5,1973,1,1,244,1973-11-11,Preteky Formula 2,True,250,250000,1.0
3074,6,1973,1,1,244,1973-11-11,Preteky Formula 3,True,166,166666,1.0
3075,1,1973,1,1,244,1973-12-16,Preteky Formula 1,True,1000,1000000,1.0
3076,3,1973,0,0,55,1973-12-16,Preteky Formula E,True,166,166666,1.0
3077,5,1973,2,2,700,1973-12-16,Preteky Formula 2,True,250,250000,1.0
3078,6,1973,2,2,700,1973-12-16,Preteky Formula 3,True,166,166666,1.0
3079,1,1974,2,2,700,1974-02-03,Preteky Formula 1,True,1000,1000000,1.0
3080,3,1974,2,2,700,1974-02-03,Preteky Formula E,True,166,166666,1.0
3081,5,1974,2,2,700,1974-02-03,Preteky Formula 2,True,250,250000,1.0
3082,6,1974,0,0,55,1974-02-03,Preteky Formula 3,True,166,166666,1.0
3083,1,1974,1,1,244,1974-03-10,Preteky Formula 1,True,1000,1000000,1.22
3084,3,1974,0,0,55,1974-03-10,Preteky Formula E,True,166,166666,1.22
3085,5,1974,2,2,700,1974-03-10,Preteky Formula 2,True,250,250000,1.0
3086,6,1974,3,3,500,1974-03-10,Preteky Formula 3,True,166,166666,1.0
3087,1,1974,3,3,500,1974-04-14,Preteky Formula 1,True,1000,1000000,1.19
3088,3,1974,3,3,500,1974-04-14,Preteky Formula E,True,166,166666,1.0
3089,5,1974,2,2,700,1974-04-14,Preteky Formula 2,True,250,250000,1.0
3090,6,1974,3,3,500,1974-04-14,Preteky Formula 3,True,166,166666,1.0
3091,1,1974,1,1,244,1974-05-19,Preteky Formula 1,True,1000,1000000,1.0
3092,3,1974,1,1,244,1974-05-19,Preteky Formula E,True,166,166666,1.0
3093,5,1974,0,0,55,1974-05-19,Preteky Formula 2,True,250,250000,1.0
3094,6,1974,0,0,55,1974-05-19,Preteky Formula 3,True,166,166666,1.0
3095,1,1974,3,3,500,1974-06-23,Preteky Formula 1,True,1000,1000000,1.0
3096,3,1974,1,1,244,1974-06-23,Preteky Formula E,True,166,166666,1.0
3097,5,1974,3,3,500,1974-06-23,Preteky Formula 2,True,250,250000,1.0
3098,6,1974,1,1,244,1974-06-23,Preteky Formula 3,True,166,166666,1.0
3099,1,1974,3,3,500,1974-07-28,Preteky Formula 1,True,1000,1000000,1.0
3100,3,1974,1,1,244,1974-07-28,Preteky Formula E,True,166,166666,1.0
3101,5,1974,1,1,244,1974-07-28,Preteky Formula 2,True,250,250000,1.0
3102,6,1974,2,2,700,1974-07-28,Preteky Formula 3,False,166,166666,1.48
3103,1,1974,0,0,55,1974-09-01,Preteky Formula 1,True,1000,1000000,1.18
3104,3,1974,2,2,700,1974-09-01,Preteky Formula E,True,166,166666,1.24
3105,5,1974,1,1,244,1974-09-01,Preteky Formula 2,True,250,250000,1.0
3106,6,1974,2,2,700,1974-09-01,Preteky Formula 3,True,166,166666,1.0
3107,1,1974,0,0,55,1974-10-06,Preteky Formula 1,True,1000,1000000,1.0
3108,3,1974,0,0,55,1974-10-06,Preteky Formula E,True,166,166666,1.0
3109,5,1974,3,3,500,1974-10-06,Preteky Formula 2,True,250,250000,1.12
3110,6,1974,0,0,55,1974-10-06,Preteky Formula 3,True,166,166666,1.0
3111,1,1974,2,2,700,1974-11-10,Preteky Formula 1,True,1000,1000000,1.46
3112,3,1974,2,2,700,1974-11-10,Preteky Formula E,True,166,166666,1.0
3113,5,1974,0,0,55,1974-11-10,Preteky Formula 2,True,250,250000,1.0
3114,6,1974,2,2,700,1974-11-10,Preteky Formula 3,True,166,166666,1.24
3115,1,1974,3,3,500,1974-12-15,Preteky Formula 1,True,1000,1000000,1.0
3116,3,1974,0,0,55,1974-12-15,Preteky Formula E,True,166,166666,1.0
3117,5,1974,3,3,500,1974-12-15,Preteky Formula 2,True,250,250000,1.0
3118,6,1974,2,2,700,1974-12-15,Preteky Formula 3,True,166,166666,1.0
3119,1,1975,1,1,244,1975-02-02,Preteky Formula 1,True,1000,1000000,1.0
3120,3,1975,2,2,700,1975-02-02,Preteky Formula E,True,166,166666,1.0
3121,5,1975,1,1,244,1975-02-02,Preteky Formula 2,True,250,250000,1.0
3122,6,1975,2,2,700,1975-02-02,Preteky Formula 3,True,166,166666,1.3
3123,1,1975,2,2,700,1975-03-09,Preteky Formula 1,True,1000,1000000,1.0
3124,3,1975,2,2,700,1975-03-09,Preteky Formula E,True,166,166666,1.0
3125,5,1975,2,2,700,1975-03-09,Preteky Formula 2,True,250,250000,1.0
3126,6,1975,1,1,244,1975-03-09,Preteky Formula 3,True,166,166666,1.0
3127,1,1975,1,1,244,1975-04-13,Preteky Formula 1,True,1000,1000000,1.0
3128,3,1975,3,3,500,1975-04-13,Preteky Formula E,True,166,166666,1.0
3129,5,1975,0,0,55,1975-04-13,Preteky Formula 2,True,250,250000,1.0
3130,6,1975,1,1,244,1975-04-13,Preteky Formula 3,True,166,166666,1.0
3131,1,1975,0,0,55,1975-05-18,Preteky Formula 1,True,1000,1000000,1.0
3132,3,1975,2,2,700,1975-05-18,Preteky Formula E,True,166,166666,1.0
3133,5,1975,1,1,244,1975-05-18,Preteky Formula 2,True,250,250000,1.0
3134,6,1975,2,2,700,1975-05-18,Preteky Formula 3,True,166,166666,1.0
3135,1,1975,3,3,500,1975-06-22,Preteky Formula 1,True,1000,1000000,1.0
3136,3,1975,1,1,244,1975-06-22,Preteky Formula E,True,166,166666,1.0
3137,5,1975,0,0,55,1975-06-22,Preteky Formula 2,True,250,250000,1.0
3138,6,1975,3,3,500,1975-06-22,Preteky Formula 3,True,166,166666,1.0
3139,1,1975,0,0,55,1975-07-27,Preteky Formula 1,True,1000,1000000,1.28
3140,3,1975,0,0,55,1975-07-27,Preteky Formula E,True,166,166666,1.0
3141,5,1975,0,0,55,1975-07-27,Preteky Formula 2,True,250,250000,1.0
3142,6,1975,0,0,55,1975-07-27,Preteky Formula 3,False,166,166666,1.18
3143,1,1975,2,2,700,1975-08-31,Preteky Formula 1,True,1000,1000000,1.0
3144,3,1975,2,2,700,1975-08-31,Preteky Formula E,True,166,166666,1.0
3145,5,1975,1,1,244,1975-08-31,Preteky Formula 2,True,250,250000,1.0
3146,6,1975,0,0,55,1975-08-31,Preteky Formula 3,True,166,166666,1.0
3147,1,1975,3,3,500,1975-10-05,Preteky Formula 1,True,1000,1000000,1.0
3148,3,1975,2,2,700,1975-10-05,Preteky Formula E,True,166,166666,1.0
3149,5,1975,2,2,700,1975-10-05,Preteky Formula 2,True,250,250000,1.0
3150,6,1975,2,2,700,1975-10-05,Preteky Formula 3,True,166,166666,1.0
3151,1,1975,3,3,500,1975-11-09,Preteky Formula 1,True,1000,1000000,1.0
3152,3,1975,0,0,55,1975-11-09,Preteky Formula E,True,166,166666,1.0
3153,5,1975,2,2,700,1975-11-09,Preteky Formula 2,True,250,250000,1.12
3154,6,1975,3,3,500,1975-11-09,Preteky Formula 3,True,166,166666,1.09
3155,1,1975,0,0,55,1975-12-14,Preteky Formula 1,True,1000,1000000,1.04
3156,3,1975,3,3,500,1975-12-14,Preteky Formula E,True,166,166666,1.0
3157,5,1975,1,1,244,1975-12-14,Preteky Formula 2,True,250,250000,1.0
3158,6,1975,1,1,244,1975-12-14,Preteky Formula 3,True,166,166666,1.0
3159,1,1976,2,2,700,1976-02-01,Preteky Formula 1,True,1000,1000000,1.0
3160,3,1976,3,3,500,1976-02-01,Preteky Formula E,True,166,166666,1.0
3161,5,1976,1,1,244,1976-02-01,Preteky Formula 2,True,250,250000,1.0
3162,6,1976,0,0,55,1976-02-01,Preteky Formula 3,True,166,166666,1.0
3163,1,1976,2,2,700,1976-03-07,Preteky Formula 1,True,1000,1000000,1.37
3164,3,1976,1,1,244,1976-03-07,Preteky Formula E,True,166,166666,1.0
3165,5,1976,0,0,55,1976-03-07,Preteky Formula 2,True,250,250000,1.0
3166,6,1976,0,0,55,1976-03-07,Preteky Formula 3,True,166,166666,1.0
3167,1,1976,1,1,244,1976-04-11,Preteky Formula 1,True,1000,1000000,1.0
3168,3,1976,1,1,244,1976-04-11,Preteky Formula E,True,166,166666,1.0
3169,5,1976,0,0,55,1976-04-11,Preteky Formula 2,True,250,250000,1.0
3170,6,1976,0,0,55,1976-04-11,Preteky Formula 3,True,166,166666,1.48
3171,1,1976,3,3,500,1976-05-16,Preteky Formula 1,True,1000,1000000,1.0
3172,3,1976,3,3,500,1976-05-16,Preteky Formula E,True,166,166666,1.0
3173,5,1976,3,3,500,1976-05-16,Preteky Formula 2,True,250,250000,1.24
3174,6,1976,2,2,700,1976-05-16,Preteky Formula 3,True,166,166666,1.0
3175,1,1976,0,0,55,1976-06-20,Preteky Formula 1,True,1000,1000000,1.0
3176,3,1976,0,0,55,1976-06-20,Preteky Formula E,True,166,166666,1.2
