driverId,teamId,salary,wanted_reputation,startYear,endYear,active
661,19,25000,6,1944,1945,False
431,11,25000,6,1944,1948,False
792,12,25000,6,1944,1945,False
1066,13,25000,6,1944,1946,False
752,14,25000,6,1944,1948,False
741,15,25000,6,1944,1948,False
1060,17,25000,6,1944,1944,False
703,18,25000,6,1944,1946,False
1085,19,25000,6,1944,1947,False
579,1,25000,1,1945,1945,False
10001,1,25000,1,1945,1947,False
669,2,25000,1,1945,1949,False
501,4,25000,1,1945,1948,False
580,5,25000,1,1945,1948,False
456,8,25000,4,1945,1948,False
689,6,25000,4,1945,1945,False
743,7,25000,4,1945,1945,False
433,8,25000,4,1945,1945,False
708,10,25000,4,1945,1945,False
577,6,25000,4,1945,1946,False
482,7,25000,4,1945,1946,False
643,8,25000,4,1945,1949,False
340,10,25000,4,1945,1949,False
626,15,25000,6,1945,1949,False
627,17,25000,6,1945,1949,False
547,12,25000,6,1945,1948,False
660,14,25000,6,1945,1947,False
793,15,25000,6,1945,1947,False
721,0,25000,6,1945,1948,False
778,16,25000,6,1945,1949,False
693,17,25000,6,1945,1947,False
586,11,25000,6,1945,1948,False
800,12,25000,6,1945,1947,False
1083,14,25000,6,1945,1947,False
1060,15,25000,6,1945,1949,False
1091,0,25000,6,1945,1948,False
1069,16,25000,6,1945,1947,False
1092,17,25000,6,1945,1949,False
762,18,25000,6,1945,1949,False
1087,19,25000,6,1945,1949,False
624,8,25000,4,1945,1945,False
10002,1,25000,1,1946,1949,False
648,1,25000,1,1946,1946,False
579,3,25000,1,1946,1948,False
427,5,25000,1,1946,1946,False
687,1,25000,1,1946,1950,False
723,2,25000,1,1946,1948,False
632,3,25000,1,1946,1948,False
577,5,25000,1,1946,1948,False
449,6,25000,4,1946,1946,False
609,6,25000,4,1946,1946,False
411,8,25000,4,1946,1946,False
708,9,25000,4,1946,1946,False
624,10,25000,4,1946,1950,False
463,6,25000,4,1946,1949,False
694,7,25000,4,1946,1946,False
1093,8,25000,4,1946,1950,False
356,9,25000,4,1946,1947,False
353,10,25000,4,1946,1947,False
689,12,25000,6,1946,1948,False
640,13,25000,6,1946,1946,False
765,16,25000,6,1946,1948,False
736,11,25000,6,1946,1948,False
743,12,25000,6,1946,1949,False
433,13,25000,6,1946,1949,False
789,14,25000,6,1946,1948,False
792,16,25000,6,1946,1949,False
651,17,25000,6,1946,1949,False
790,18,25000,6,1946,1949,False
661,19,25000,6,1946,1948,False
427,2,25000,1,1947,1947,False
486,3,25000,1,1947,1948,False
648,4,25000,1,1947,1951,False
642,5,25000,1,1947,1948,False
498,1,25000,1,1947,1951,False
763,2,25000,1,1947,1951,False
554,3,25000,1,1947,1951,False
742,4,25000,1,1947,1947,False
10005,5,25000,1,1947,1950,False
449,7,25000,4,1947,1947,False
482,6,25000,4,1947,1947,False
541,7,25000,4,1947,1948,False
751,8,25000,4,1947,1948,False
694,9,25000,4,1947,1950,False
680,6,25000,4,1947,1947,False
448,7,25000,4,1947,1948,False
403,8,25000,4,1947,1949,False
735,9,25000,4,1947,1951,False
640,13,25000,6,1947,1950,False
688,18,25000,6,1947,1948,False
411,11,25000,6,1947,1951,False
609,13,25000,6,1947,1951,False
802,14,25000,6,1947,1950,False
708,0,25000,6,1947,1951,False
788,18,25000,6,1947,1951,False
427,4,25000,1,1948,1950,False
663,1,25000,1,1948,1950,False
742,2,25000,1,1948,1949,False
10001,4,25000,1,1948,1948,False
356,6,25000,4,1948,1952,False
482,6,25000,4,1948,1949,False
566,9,25000,4,1948,1948,False
353,10,25000,4,1948,1950,False
543,6,25000,4,1948,1948,False
650,7,25000,4,1948,1948,False
680,9,25000,4,1948,1951,False
424,10,25000,4,1948,1948,False
449,13,25000,6,1948,1949,False
660,14,25000,6,1948,1952,False
780,19,25000,6,1948,1951,False
693,12,25000,6,1948,1951,False
793,13,25000,6,1948,1951,False
697,14,25000,6,1948,1948,False
800,15,25000,6,1948,1948,False
1083,0,25000,6,1948,1948,False
1069,16,25000,6,1948,1950,False
1062,17,25000,6,1948,1950,False
1085,18,25000,6,1948,1949,False
1066,19,25000,6,1948,1951,False
703,17,25000,6,1948,1949,False
1090,12,25000,6,1948,1948,False
764,16,25000,6,1948,1948,False
579,3,25000,1,1949,1950,False
723,5,25000,1,1949,1951,False
501,3,25000,1,1949,1953,False
10001,4,25000,1,1949,1952,False
486,5,25000,1,1949,1951,False
632,2,25000,1,1949,1953,False
356,3,25000,1,1949,1953,False
580,4,25000,1,1949,1951,False
643,5,25000,1,1949,1952,False
577,7,25000,4,1949,1949,False
541,7,25000,4,1949,1949,False
670,6,25000,4,1949,1949,False
566,7,25000,4,1949,1949,False
448,8,25000,4,1949,1951,False
543,6,25000,4,1949,1949,False
424,7,25000,4,1949,1953,False
466,8,25000,4,1949,1950,False
476,9,25000,4,1949,1950,False
478,10,25000,4,1949,1953,False
688,11,25000,6,1949,1950,False
689,0,25000,6,1949,1951,False
650,11,25000,6,1949,1950,False
751,12,25000,6,1949,1951,False
752,14,25000,6,1949,1949,False
736,15,25000,6,1949,1952,False
697,0,25000,6,1949,1949,False
765,16,25000,6,1949,1953,False
721,11,25000,6,1949,1949,False
431,12,25000,6,1949,1953,False
1083,14,25000,6,1949,1952,False
661,15,25000,6,1949,1949,False
800,0,25000,6,1949,1949,False
741,16,25000,6,1949,1949,False
586,17,25000,6,1949,1953,False
1091,18,25000,6,1949,1950,False
1090,19,25000,6,1949,1952,False
606,10,25000,4,1949,1950,False
10002,2,25000,1,1950,1951,False
669,1,25000,1,1950,1954,False
742,2,25000,1,1950,1952,False
577,6,25000,4,1950,1950,False
403,6,25000,4,1950,1953,False
482,7,25000,4,1950,1950,False
463,6,25000,4,1950,1951,False
435,7,25000,4,1950,1954,False
289,6,25000,4,1950,1950,False
578,7,25000,4,1950,1951,False
475,8,25000,4,1950,1951,False
449,15,25000,6,1950,1952,False
670,17,25000,6,1950,1952,False
541,18,25000,6,1950,1951,False
626,13,25000,6,1950,1952,False
433,15,25000,6,1950,1950,False
566,0,25000,6,1950,1952,False
743,16,25000,6,1950,1951,False
543,17,25000,6,1950,1952,False
651,18,25000,6,1950,1951,False
778,11,25000,6,1950,1954,False
627,12,25000,6,1950,1950,False
697,13,25000,6,1950,1953,False
741,14,25000,6,1950,1953,False
721,15,25000,6,1950,1954,False
800,0,25000,6,1950,1950,False
661,16,25000,6,1950,1950,False
790,17,25000,6,1950,1951,False
1085,18,25000,6,1950,1951,False
762,19,25000,6,1950,1953,False
1087,19,25000,6,1950,1951,False
644,7,25000,4,1950,1950,False
579,1,25000,1,1951,1955,False
427,1,25000,1,1951,1952,False
663,3,25000,1,1951,1951,False
577,4,25000,1,1951,1951,False
687,5,25000,1,1951,1954,False
476,10,25000,4,1951,1952,False
353,6,25000,4,1951,1952,False
624,8,25000,4,1951,1951,False
289,9,25000,4,1951,1953,False
606,10,25000,4,1951,1953,False
694,6,25000,4,1951,1951,False
1093,7,25000,4,1951,1951,False
466,8,25000,4,1951,1952,False
644,9,25000,4,1951,1955,False
386,10,25000,4,1951,1952,False
10005,11,25000,6,1951,1952,False
688,0,25000,6,1951,1953,False
433,16,25000,6,1951,1953,False
650,11,25000,6,1951,1955,False
802,12,25000,6,1951,1955,False
627,14,25000,6,1951,1955,False
800,15,25000,6,1951,1955,False
1091,0,25000,6,1951,1952,False
661,16,25000,6,1951,1953,False
764,18,25000,6,1951,1955,False
608,0,25000,6,1951,1952,False
404,16,25000,6,1951,1951,False
526,15,25000,6,1951,1951,False
581,19,25000,6,1951,1951,False
364,18,25000,6,1951,1951,False
387,18,25000,6,1951,1951,False
498,4,25000,1,1952,1952,False
10002,1,25000,1,1952,1956,False
577,2,25000,1,1952,1956,False
554,3,25000,1,1952,1952,False
486,4,25000,1,1952,1952,False
663,5,25000,1,1952,1953,False
723,1,25000,1,1952,1954,False
403,2,25000,1,1952,1952,False
580,3,25000,1,1952,1956,False
648,4,25000,1,1952,1954,False
476,5,25000,1,1952,1952,False
578,6,25000,4,1952,1953,False
475,8,25000,4,1952,1952,False
608,6,25000,4,1952,1953,False
680,7,25000,4,1952,1952,False
735,8,25000,4,1952,1953,False
404,9,25000,4,1952,1956,False
448,6,25000,4,1952,1952,False
581,7,25000,4,1952,1954,False
526,8,25000,4,1952,1955,False
387,9,25000,4,1952,1952,False
383,10,25000,4,1952,1955,False
763,18,25000,6,1952,1954,False
541,19,25000,6,1952,1955,False
624,12,25000,6,1952,1955,False
743,13,25000,6,1952,1952,False
463,0,25000,6,1952,1955,False
609,16,25000,6,1952,1952,False
694,18,25000,6,1952,1952,False
708,19,25000,6,1952,1953,False
751,11,25000,6,1952,1954,False
1093,12,25000,6,1952,1952,False
411,13,25000,6,1952,1956,False
780,15,25000,6,1952,1954,False
693,0,25000,6,1952,1954,False
1085,16,25000,6,1952,1952,False
1087,17,25000,6,1952,1952,False
790,18,25000,6,1952,1956,False
479,19,25000,6,1952,1953,False
418,15,25000,6,1952,1953,False
479,7,25000,4,1952,1953,False
477,19,25000,6,1952,1952,False
607,14,25000,6,1952,1952,False
427,4,25000,1,1953,1956,False
498,5,25000,1,1953,1957,False
554,1,25000,1,1953,1956,False
403,2,25000,1,1953,1957,False
486,4,25000,1,1953,1953,False
643,5,25000,1,1953,1953,False
476,1,25000,1,1953,1954,False
742,2,25000,1,1953,1957,False
475,3,25000,1,1953,1955,False
578,4,25000,1,1953,1954,False
289,5,25000,1,1953,1957,False
386,6,25000,4,1953,1955,False
466,6,25000,4,1953,1953,False
387,8,25000,4,1953,1956,False
418,9,25000,4,1953,1954,False
477,6,25000,4,1953,1954,False
607,8,25000,4,1953,1957,False
397,9,25000,4,1953,1956,False
375,10,25000,4,1953,1957,False
10001,14,25000,6,1953,1957,False
670,17,25000,6,1953,1955,False
626,13,25000,6,1953,1955,False
566,14,25000,6,1953,1957,False
353,15,25000,6,1953,1956,False
743,16,25000,6,1953,1957,False
10005,17,25000,6,1953,1954,False
543,11,25000,6,1953,1955,False
448,12,25000,6,1953,1955,False
694,13,25000,6,1953,1955,False
609,14,25000,6,1953,1957,False
660,15,25000,6,1953,1955,False
1093,0,25000,6,1953,1953,False
736,16,25000,6,1953,1956,False
1083,17,25000,6,1953,1954,False
1087,18,25000,6,1953,1953,False
396,19,25000,6,1953,1955,False
399,16,25000,6,1953,1954,False
356,3,25000,1,1954,1957,False
632,4,25000,1,1954,1955,False
501,2,25000,1,1954,1956,False
479,3,25000,1,1954,1958,False
643,4,25000,1,1954,1958,False
478,5,25000,1,1954,1955,False
608,6,25000,4,1954,1954,False
606,7,25000,4,1954,1954,False
396,10,25000,4,1954,1957,False
399,6,25000,4,1954,1956,False
341,7,25000,4,1954,1957,False
394,8,25000,4,1954,1956,False
332,10,25000,4,1954,1956,False
688,16,25000,6,1954,1956,False
424,19,25000,6,1954,1955,False
735,0,25000,6,1954,1954,False
466,16,25000,6,1954,1954,False
708,18,25000,6,1954,1954,False
1093,19,25000,6,1954,1956,False
431,12,25000,6,1954,1954,False
1087,13,25000,6,1954,1955,False
762,14,25000,6,1954,1955,False
697,0,25000,6,1954,1954,False
765,16,25000,6,1954,1956,False
661,17,25000,6,1954,1956,False
586,18,25000,6,1954,1956,False
430,19,25000,6,1954,1954,False
385,15,25000,6,1954,1954,False
578,1,25000,1,1955,1959,False
476,1,25000,1,1955,1959,False
386,4,25000,1,1955,1959,False
723,5,25000,1,1955,1957,False
608,6,25000,4,1955,1956,False
581,7,25000,4,1955,1957,False
418,6,25000,4,1955,1958,False
430,7,25000,4,1955,1955,False
477,6,25000,4,1955,1958,False
385,7,25000,4,1955,1959,False
423,9,25000,4,1955,1956,False
687,0,25000,6,1955,1955,False
606,11,25000,6,1955,1959,False
466,12,25000,6,1955,1958,False
735,15,25000,6,1955,1958,False
435,0,25000,6,1955,1959,False
763,17,25000,6,1955,1957,False
751,18,25000,6,1955,1956,False
10005,11,25000,6,1955,1956,False
708,12,25000,6,1955,1955,False
778,15,25000,6,1955,1957,False
693,0,25000,6,1955,1957,False
721,16,25000,6,1955,1958,False
431,17,25000,6,1955,1957,False
697,18,25000,6,1955,1958,False
440,19,25000,6,1955,1959,False
475,3,25000,1,1956,1959,False
632,4,25000,1,1956,1956,False
341,5,25000,1,1956,1956,False
526,7,25000,4,1956,1956,False
440,7,25000,4,1956,1960,False
430,8,25000,4,1956,1958,False
383,9,25000,4,1956,1956,False
350,10,25000,4,1956,1959,False
478,12,25000,6,1956,1959,False
541,13,25000,6,1956,1959,False
624,19,25000,6,1956,1957,False
687,11,25000,6,1956,1959,False
626,12,25000,6,1956,1956,False
448,13,25000,6,1956,1957,False
644,14,25000,6,1956,1956,False
424,0,25000,6,1956,1959,False
543,16,25000,6,1956,1956,False
463,19,25000,6,1956,1956,False
694,11,25000,6,1956,1957,False
650,12,25000,6,1956,1957,False
660,13,25000,6,1956,1956,False
708,14,25000,6,1956,1960,False
1087,15,25000,6,1956,1956,False
627,0,25000,6,1956,1960,False
762,16,25000,6,1956,1959,False
373,17,25000,6,1956,1957,False
304,18,25000,6,1956,1959,False
346,19,25000,6,1956,1957,False
577,1,25000,1,1957,1960,False
501,2,25000,1,1957,1959,False
608,3,25000,1,1957,1961,False
341,4,25000,1,1957,1961,False
554,1,25000,1,1957,1960,False
581,2,25000,1,1957,1958,False
632,3,25000,1,1957,1959,False
478,4,25000,1,1957,1960,False
427,5,25000,1,1957,1960,False
387,9,25000,4,1957,1957,False
397,9,25000,4,1957,1957,False
304,6,25000,4,1957,1960,False
373,7,25000,4,1957,1958,False
394,8,25000,4,1957,1960,False
346,9,25000,4,1957,1960,False
383,6,25000,4,1957,1957,False
423,7,25000,4,1957,1961,False
332,8,25000,4,1957,1957,False
399,9,25000,4,1957,1959,False
374,10,25000,4,1957,1961,False
580,18,25000,6,1957,1961,False
10002,18,25000,6,1957,1958,False
404,19,25000,6,1957,1961,False
526,12,25000,6,1957,1959,False
353,13,25000,6,1957,1961,False
644,15,25000,6,1957,1957,False
626,16,25000,6,1957,1960,False
543,17,25000,6,1957,1960,False
463,18,25000,6,1957,1958,False
411,19,25000,6,1957,1961,False
751,11,25000,6,1957,1960,False
10005,12,25000,6,1957,1961,False
660,13,25000,6,1957,1958,False
1093,14,25000,6,1957,1961,False
1087,15,25000,6,1957,1961,False
586,16,25000,6,1957,1957,False
765,17,25000,6,1957,1957,False
661,18,25000,6,1957,1961,False
360,19,25000,6,1957,1960,False
289,5,25000,1,1958,1958,False
403,2,25000,1,1958,1958,False
498,5,25000,1,1958,1958,False
418,2,25000,1,1958,1961,False
742,5,25000,1,1958,1960,False
397,6,25000,4,1958,1958,False
375,8,25000,4,1958,1959,False
396,9,25000,4,1958,1959,False
360,10,25000,4,1958,1959,False
607,6,25000,4,1958,1958,False
332,8,25000,4,1958,1958,False
306,9,25000,4,1958,1959,False
408,10,25000,4,1958,1961,False
387,17,25000,6,1958,1960,False
723,13,25000,6,1958,1962,False
624,14,25000,6,1958,1958,False
644,15,25000,6,1958,1961,False
448,16,25000,6,1958,1958,False
383,17,25000,6,1958,1959,False
566,19,25000,6,1958,1962,False
743,11,25000,6,1958,1962,False
694,12,25000,6,1958,1961,False
609,13,25000,6,1958,1960,False
763,14,25000,6,1958,1962,False
650,15,25000,6,1958,1961,False
778,0,25000,6,1958,1958,False
431,16,25000,6,1958,1962,False
693,17,25000,6,1958,1959,False
586,19,25000,6,1958,1959,False
580,5,25000,1,1958,1959,False
765,18,25000,6,1958,1958,False
230,9,25000,4,1958,1959,False
403,2,25000,1,1959,1961,False
289,5,25000,1,1959,1963,False
498,2,25000,1,1959,1960,False
479,3,25000,1,1959,1963,False
373,4,25000,1,1959,1961,False
581,5,25000,1,1959,1961,False
397,6,25000,4,1959,1959,False
430,6,25000,4,1959,1959,False
332,8,25000,4,1959,1960,False
410,6,25000,4,1959,1963,False
390,7,25000,4,1959,1960,False
567,8,25000,4,1959,1961,False
643,18,25000,6,1959,1961,False
624,12,25000,6,1959,1960,False
477,18,25000,6,1959,1962,False
10002,12,25000,6,1959,1959,False
448,14,25000,6,1959,1959,False
607,15,25000,6,1959,1960,False
466,0,25000,6,1959,1960,False
735,16,25000,6,1959,1961,False
463,18,25000,6,1959,1963,False
778,19,25000,6,1959,1960,False
413,8,25000,4,1959,1960,False
765,0,25000,6,1959,1959,False
578,1,25000,1,1960,1962,False
476,3,25000,1,1960,1960,False
475,5,25000,1,1960,1964,False
386,1,25000,1,1960,1960,False
304,2,25000,1,1960,1960,False
385,3,25000,1,1960,1962,False
387,4,25000,1,1960,1964,False
643,5,25000,1,1960,1961,False
360,9,25000,4,1960,1963,False
306,6,25000,4,1960,1962,False
430,9,25000,4,1960,1960,False
350,6,25000,4,1960,1960,False
230,9,25000,4,1960,1963,False
328,10,25000,4,1960,1960,False
223,6,25000,4,1960,1960,False
309,7,25000,4,1960,1962,False
322,8,25000,4,1960,1962,False
207,9,25000,4,1960,1961,False
345,10,25000,4,1960,1962,False
501,17,25000,6,1960,1960,False
632,11,25000,6,1960,1961,False
580,12,25000,6,1960,1962,False
397,14,25000,6,1960,1962,False
526,0,25000,6,1960,1964,False
606,17,25000,6,1960,1961,False
375,11,25000,6,1960,1963,False
383,12,25000,6,1960,1960,False
541,13,25000,6,1960,1961,False
396,14,25000,6,1960,1962,False
424,0,25000,6,1960,1960,False
399,16,25000,6,1960,1960,False
448,17,25000,6,1960,1961,False
10002,18,25000,6,1960,1962,False
687,19,25000,6,1960,1961,False
501,4,25000,1,1960,1961,False
693,17,25000,6,1960,1960,False
762,14,25000,6,1960,1960,False
476,1,25000,1,1961,1965,False
304,1,25000,1,1961,1962,False
577,2,25000,1,1961,1964,False
498,1,25000,1,1961,1964,False
386,2,25000,1,1961,1965,False
478,3,25000,1,1961,1963,False
360,4,25000,1,1961,1961,False
328,8,25000,4,1961,1963,False
440,6,25000,4,1961,1961,False
223,7,25000,4,1961,1962,False
350,8,25000,4,1961,1961,False
413,9,25000,4,1961,1964,False
390,6,25000,4,1961,1961,False
305,7,25000,4,1961,1965,False
320,8,25000,4,1961,1962,False
317,9,25000,4,1961,1961,False
307,10,25000,4,1961,1965,False
554,0,25000,6,1961,1961,False
394,12,25000,6,1961,1965,False
624,14,25000,6,1961,1965,False
607,0,25000,6,1961,1965,False
430,16,25000,6,1961,1963,False
383,17,25000,6,1961,1963,False
332,11,25000,6,1961,1965,False
399,12,25000,6,1961,1961,False
424,13,25000,6,1961,1963,False
466,14,25000,6,1961,1964,False
626,15,25000,6,1961,1962,False
543,0,25000,6,1961,1962,False
778,16,25000,6,1961,1965,False
627,17,25000,6,1961,1963,False
693,19,25000,6,1961,1961,False
751,12,25000,6,1961,1961,False
341,4,25000,1,1962,1964,False
403,2,25000,1,1962,1962,False
608,4,25000,1,1962,1963,False
581,5,25000,1,1962,1964,False
360,2,25000,1,1962,1966,False
404,3,25000,1,1962,1965,False
207,4,25000,1,1962,1965,False
374,5,25000,1,1962,1964,False
408,6,25000,4,1962,1963,False
390,9,25000,4,1962,1962,False
317,10,25000,4,1962,1964,False
333,6,25000,4,1962,1966,False
351,7,25000,4,1962,1963,False
358,8,25000,4,1962,1966,False
199,9,25000,4,1962,1963,False
219,10,25000,4,1962,1965,False
554,19,25000,6,1962,1962,False
418,12,25000,6,1962,1966,False
643,15,25000,6,1962,1963,False
501,19,25000,6,1962,1962,False
440,12,25000,6,1962,1966,False
353,13,25000,6,1962,1966,False
606,15,25000,6,1962,1963,False
423,17,25000,6,1962,1962,False
632,19,25000,6,1962,1966,False
350,11,25000,6,1962,1963,False
399,12,25000,6,1962,1964,False
644,13,25000,6,1962,1964,False
541,14,25000,6,1962,1963,False
448,15,25000,6,1962,1962,False
735,0,25000,6,1962,1962,False
694,16,25000,6,1962,1965,False
693,17,25000,6,1962,1966,False
687,18,25000,6,1962,1963,False
1093,19,25000,6,1962,1962,False
411,11,25000,6,1962,1963,False
650,15,25000,6,1962,1962,False
578,1,25000,1,1963,1964,False
403,1,25000,1,1963,1967,False
304,1,25000,1,1963,1966,False
385,2,25000,1,1963,1963,False
328,3,25000,1,1963,1966,False
223,8,25000,4,1963,1963,False
306,7,25000,4,1963,1963,False
309,8,25000,4,1963,1963,False
345,6,25000,4,1963,1963,False
320,7,25000,4,1963,1966,False
322,8,25000,4,1963,1964,False
390,9,25000,4,1963,1963,False
361,10,25000,4,1963,1967,False
397,15,25000,6,1963,1967,False
554,18,25000,6,1963,1965,False
501,19,25000,6,1963,1964,False
477,13,25000,6,1963,1965,False
423,15,25000,6,1963,1964,False
735,0,25000,6,1963,1966,False
543,18,25000,6,1963,1963,False
723,19,25000,6,1963,1967,False
626,11,25000,6,1963,1963,False
10002,13,25000,6,1963,1963,False
743,14,25000,6,1963,1963,False
1093,15,25000,6,1963,1966,False
431,0,25000,6,1963,1965,False
650,16,25000,6,1963,1963,False
661,17,25000,6,1963,1963,False
751,18,25000,6,1963,1965,False
609,19,25000,6,1963,1967,False
172,10,25000,4,1963,1964,False
278,6,25000,4,1963,1963,False
289,3,25000,1,1964,1968,False
479,2,25000,1,1964,1964,False
385,3,25000,1,1964,1964,False
223,4,25000,1,1964,1968,False
608,5,25000,1,1964,1967,False
309,6,25000,4,1964,1964,False
199,9,25000,4,1964,1965,False
410,6,25000,4,1964,1964,False
390,7,25000,4,1964,1964,False
351,8,25000,4,1964,1967,False
278,9,25000,4,1964,1966,False
243,6,25000,4,1964,1966,False
232,7,25000,4,1964,1965,False
238,8,25000,4,1964,1965,False
327,9,25000,4,1964,1967,False
478,11,25000,6,1964,1968,False
306,17,25000,6,1964,1968,False
408,11,25000,6,1964,1966,False
643,13,25000,6,1964,1964,False
230,14,25000,6,1964,1966,False
430,15,25000,6,1964,1965,False
350,16,25000,6,1964,1968,False
383,17,25000,6,1964,1967,False
424,18,25000,6,1964,1964,False
541,11,25000,6,1964,1964,False
543,13,25000,6,1964,1964,False
463,14,25000,6,1964,1966,False
627,15,25000,6,1964,1964,False
10002,16,25000,6,1964,1965,False
743,17,25000,6,1964,1967,False
411,18,25000,6,1964,1964,False
221,10,25000,4,1964,1964,False
661,19,25000,6,1964,1964,False
341,5,25000,1,1965,1966,False
479,2,25000,1,1965,1968,False
578,4,25000,1,1965,1965,False
385,5,25000,1,1965,1966,False
475,1,25000,1,1965,1969,False
358,2,25000,1,1965,1967,False
581,3,25000,1,1965,1966,False
199,4,25000,1,1965,1967,False
418,5,25000,1,1965,1968,False
309,6,25000,4,1965,1965,False
172,8,25000,4,1965,1966,False
322,9,25000,4,1965,1965,False
221,10,25000,4,1965,1969,False
250,6,25000,4,1965,1969,False
235,7,25000,4,1965,1967,False
239,8,25000,4,1965,1968,False
352,9,25000,4,1965,1967,False
259,10,25000,4,1965,1965,False
577,13,25000,6,1965,1965,False
374,11,25000,6,1965,1965,False
387,12,25000,6,1965,1969,False
643,13,25000,6,1965,1969,False
423,14,25000,6,1965,1968,False
501,15,25000,6,1965,1968,False
410,18,25000,6,1965,1969,False
413,19,25000,6,1965,1966,False
390,11,25000,6,1965,1967,False
399,12,25000,6,1965,1966,False
644,13,25000,6,1965,1969,False
424,14,25000,6,1965,1967,False
541,15,25000,6,1965,1968,False
543,0,25000,6,1965,1967,False
466,17,25000,6,1965,1967,False
411,18,25000,6,1965,1969,False
661,19,25000,6,1965,1968,False
224,10,25000,4,1965,1966,False
578,4,25000,1,1966,1969,False
207,1,25000,1,1966,1967,False
476,2,25000,1,1966,1970,False
309,3,25000,1,1966,1970,False
386,4,25000,1,1966,1967,False
238,7,25000,4,1966,1968,False
305,10,25000,4,1966,1966,False
307,6,25000,4,1966,1967,False
232,7,25000,4,1966,1966,False
259,8,25000,4,1966,1969,False
178,9,25000,4,1966,1966,False
187,10,25000,4,1966,1968,False
374,16,25000,6,1966,1968,False
404,11,25000,6,1966,1966,False
394,13,25000,6,1966,1968,False
577,0,25000,6,1966,1969,False
430,16,25000,6,1966,1968,False
477,18,25000,6,1966,1966,False
554,11,25000,6,1966,1967,False
322,12,25000,6,1966,1970,False
332,13,25000,6,1966,1967,False
607,14,25000,6,1966,1967,False
694,15,25000,6,1966,1966,False
778,0,25000,6,1966,1968,False
431,16,25000,6,1966,1968,False
10002,18,25000,6,1966,1970,False
200,10,25000,4,1966,1967,False
231,10,25000,4,1966,1966,False
751,15,25000,6,1966,1967,False
304,2,25000,1,1967,1970,False
328,3,25000,1,1967,1971,False
341,5,25000,1,1967,1968,False
385,1,25000,1,1967,1968,False
360,2,25000,1,1967,1968,False
581,3,25000,1,1967,1967,False
327,5,25000,1,1967,1968,False
224,9,25000,4,1967,1967,False
172,6,25000,4,1967,1967,False
278,7,25000,4,1967,1968,False
178,9,25000,4,1967,1968,False
243,10,25000,4,1967,1969,False
333,6,25000,4,1967,1967,False
232,7,25000,4,1967,1968,False
231,8,25000,4,1967,1969,False
276,9,25000,4,1967,1970,False
313,10,25000,4,1967,1968,False
440,11,25000,6,1967,1969,False
408,12,25000,6,1967,1969,False
230,18,25000,6,1967,1971,False
404,11,25000,6,1967,1967,False
320,12,25000,6,1967,1969,False
477,14,25000,6,1967,1970,False
413,15,25000,6,1967,1970,False
399,0,25000,6,1967,1971,False
735,17,25000,6,1967,1968,False
694,18,25000,6,1967,1970,False
693,19,25000,6,1967,1971,False
207,4,25000,1,1968,1971,False
358,1,25000,1,1968,1971,False
199,4,25000,1,1968,1971,False
224,1,25000,1,1968,1971,False
374,2,25000,1,1968,1972,False
238,3,25000,1,1968,1969,False
581,4,25000,1,1968,1971,False
235,5,25000,1,1968,1972,False
172,6,25000,4,1968,1968,False
200,6,25000,4,1968,1969,False
352,7,25000,4,1968,1970,False
297,9,25000,4,1968,1968,False
177,6,25000,4,1968,1971,False
163,7,25000,4,1968,1968,False
255,8,25000,4,1968,1971,False
229,9,25000,4,1968,1969,False
182,10,25000,4,1968,1970,False
403,11,25000,6,1968,1970,False
386,13,25000,6,1968,1970,False
608,11,25000,6,1968,1972,False
404,13,25000,6,1968,1972,False
307,14,25000,6,1968,1971,False
333,17,25000,6,1968,1969,False
351,19,25000,6,1968,1972,False
390,11,25000,6,1968,1968,False
554,13,25000,6,1968,1968,False
332,14,25000,6,1968,1972,False
607,15,25000,6,1968,1968,False
543,0,25000,6,1968,1968,False
466,16,25000,6,1968,1972,False
424,17,25000,6,1968,1968,False
609,19,25000,6,1968,1970,False
723,15,25000,6,1968,1968,False
743,17,25000,6,1968,1969,False
751,13,25000,6,1968,1968,False
708,16,25000,6,1968,1968,False
341,5,25000,1,1969,1969,False
223,2,25000,1,1969,1971,False
360,5,25000,1,1969,1970,False
479,1,25000,1,1969,1972,False
385,2,25000,1,1969,1969,False
289,3,25000,1,1969,1969,False
178,4,25000,1,1969,1969,False
408,5,25000,1,1969,1969,False
327,7,25000,4,1969,1970,False
172,7,25000,4,1969,1969,False
278,9,25000,4,1969,1969,False
187,10,25000,4,1969,1969,False
232,6,25000,4,1969,1969,False
239,7,25000,4,1969,1969,False
163,8,25000,4,1969,1971,False
313,9,25000,4,1969,1970,False
297,10,25000,4,1969,1973,False
418,15,25000,6,1969,1969,False
306,16,25000,6,1969,1969,False
390,13,25000,6,1969,1972,False
423,15,25000,6,1969,1971,False
350,0,25000,6,1969,1969,False
554,16,25000,6,1969,1970,False
778,17,25000,6,1969,1970,False
543,11,25000,6,1969,1972,False
501,12,25000,6,1969,1972,False
431,13,25000,6,1969,1969,False
541,14,25000,6,1969,1970,False
424,15,25000,6,1969,1970,False
751,0,25000,6,1969,1969,False
708,16,25000,6,1969,1969,False
175,17,25000,6,1969,1972,False
252,19,25000,6,1969,1971,False
175,7,25000,4,1969,1969,False
217,17,25000,6,1969,1969,False
341,3,25000,1,1970,1972,False
238,5,25000,1,1970,1972,False
385,1,25000,1,1970,1973,False
