raceId,driverId,teamId,carId,position,season,seriesId,round,engine,chassi,pneu
2134,541,18,22,7,1950,6,4,1,3,5
2134,609,13,1,8,1950,6,4,1,3,5
2134,688,11,9,9,1950,6,4,1,2,4
2134,650,11,11,10,1950,6,4,1,2,4
2134,660,14,4,11,1950,6,4,1,0,5
2134,743,16,26,12,1950,6,4,1,0,5
2134,751,12,12,13,1950,6,4,1,0,4
2134,411,11,0,14,1950,6,4,1,2,4
2134,433,15,24,15,1950,6,4,1,0,4
2134,708,0,3,16,1950,6,4,1,0,5
2134,693,12,6,17,1950,6,4,1,0,4
2134,780,19,5,18,1950,6,4,1,0,4
2134,651,18,28,19,1950,6,4,1,3,5
2134,1069,16,8,20,1950,6,4,1,0,5
2134,431,12,15,21,1950,6,4,1,0,4
2134,778,11,29,22,1950,6,4,1,2,4
2134,800,0,34,23,1950,6,4,1,0,5
2134,741,14,32,24,1950,6,4,1,0,5
2134,736,15,13,25,1950,6,4,1,0,4
2134,1090,19,19,26,1950,6,4,1,0,4
2134,762,19,38,27,1950,6,4,1,0,4
2134,1083,14,16,28,1950,6,4,1,0,5
2134,627,12,30,29,1950,6,4,1,0,4
2134,802,14,2,30,1950,6,4,1,0,5
2134,721,15,33,31,1950,6,4,1,0,4
2134,1085,18,37,32,1950,6,4,1,3,5
2134,661,16,35,33,1950,6,4,1,0,5
2134,1087,19,39,34,1950,6,4,1,0,4
2134,1091,18,18,35,1950,6,4,1,3,5
2134,793,13,7,36,1950,6,4,1,3,5
2134,697,13,31,37,1950,6,4,1,3,5
2134,765,16,14,38,1950,6,4,1,0,5
2134,586,17,17,39,1950,6,4,1,3,5
2134,790,17,36,40,1950,6,4,1,3,5
2135,669,1,18,1,1950,1,5,1,1,4
2135,498,1,2,2,1950,1,5,1,1,4
2135,723,5,9,3,1950,1,5,1,1,4
2135,632,2,13,4,1950,1,5,1,1,4
2135,579,3,8,5,1950,1,5,0,0,4
2135,356,3,14,6,1950,1,5,0,0,4
2135,10002,2,17,7,1950,1,5,1,1,4
2135,687,1,0,8,1950,1,5,1,1,4
2135,486,5,12,9,1950,1,5,1,1,4
2135,643,5,16,10,1950,1,5,1,1,4
2135,427,4,6,11,1950,1,5,0,0,4
2135,501,3,10,12,1950,1,5,0,0,4
2135,10001,4,11,13,1950,1,5,0,0,4
2135,554,3,4,14,1950,1,5,0,0,4
2135,580,4,15,15,1950,1,5,0,0,4
2135,742,2,19,16,1950,1,5,1,1,4
2135,648,4,1,17,1950,1,5,0,0,4
2135,10005,5,5,18,1950,1,5,1,1,4
2135,763,2,3,19,1950,1,5,1,1,4
2135,663,1,7,999,1950,1,5,1,1,4
2137,577,6,12,1,1950,5,5,1,2,5
2137,403,6,13,2,1950,5,5,1,2,5
2137,289,6,16,3,1950,5,5,1,2,5
2137,578,7,17,4,1950,5,5,1,2,5
2137,624,10,0,5,1950,5,5,1,2,5
2137,475,8,18,6,1950,5,5,0,0,5
2137,644,7,19,7,1950,5,5,1,2,5
2137,478,10,10,8,1950,5,5,1,2,5
2137,606,10,11,9,1950,5,5,1,2,5
2137,476,9,9,10,1950,5,5,0,2,5
2137,435,7,15,11,1950,5,5,1,2,5
2137,353,10,4,12,1950,5,5,1,2,5
2137,680,9,5,13,1950,5,5,0,2,5
2137,424,7,7,14,1950,5,5,1,2,5
2137,448,8,6,15,1950,5,5,0,0,5
2137,735,9,3,16,1950,5,5,0,2,5
2137,466,8,8,17,1950,5,5,0,0,5
2137,463,6,14,18,1950,5,5,1,2,5
2137,694,9,2,19,1950,5,5,0,2,5
2137,1093,8,1,20,1950,5,5,0,0,5
2138,670,17,21,1,1950,6,5,1,3,5
2138,689,0,10,2,1950,6,5,1,0,5
2138,541,18,22,3,1950,6,5,1,3,5
2138,609,13,1,4,1950,6,5,1,3,5
2138,626,13,23,5,1950,6,5,1,3,5
2138,566,0,25,6,1950,6,5,1,0,5
2138,743,16,26,7,1950,6,5,1,0,5
2138,543,17,27,8,1950,6,5,1,3,5
2138,688,11,9,9,1950,6,5,1,2,4
2138,433,15,24,10,1950,6,5,1,0,4
2138,650,11,11,11,1950,6,5,1,2,4
2138,449,15,20,12,1950,6,5,1,0,4
2138,708,0,3,13,1950,6,5,1,0,5
2138,802,14,2,14,1950,6,5,1,0,5
2138,651,18,28,15,1950,6,5,1,3,5
2138,660,14,4,16,1950,6,5,1,0,5
2138,1085,18,37,17,1950,6,5,1,3,5
2138,780,19,5,18,1950,6,5,1,0,4
2138,693,12,6,19,1950,6,5,1,0,4
2138,751,12,12,20,1950,6,5,1,0,4
2138,741,14,32,21,1950,6,5,1,0,5
2138,411,11,0,22,1950,6,5,1,2,4
2138,800,0,34,23,1950,6,5,1,0,5
2138,778,11,29,24,1950,6,5,1,2,4
2138,586,17,17,25,1950,6,5,1,3,5
2138,736,15,13,26,1950,6,5,1,0,4
2138,1083,14,16,27,1950,6,5,1,0,5
2138,721,15,33,28,1950,6,5,1,0,4
2138,1069,16,8,29,1950,6,5,1,0,5
2138,1091,18,18,30,1950,6,5,1,3,5
2138,431,12,15,31,1950,6,5,1,0,4
2138,790,17,36,32,1950,6,5,1,3,5
2138,661,16,35,33,1950,6,5,1,0,5
2138,1087,19,39,34,1950,6,5,1,0,4
2138,793,13,7,35,1950,6,5,1,3,5
2138,1090,19,19,36,1950,6,5,1,0,4
2138,765,16,14,37,1950,6,5,1,0,5
2138,762,19,38,38,1950,6,5,1,0,4
2138,627,12,30,39,1950,6,5,1,0,4
2138,697,13,31,999,1950,6,5,1,3,5
2139,486,5,12,1,1950,1,6,1,1,4
2139,554,3,4,2,1950,1,6,0,0,4
2139,632,2,13,3,1950,1,6,1,1,4
2139,498,1,2,4,1950,1,6,1,1,4
2139,579,3,8,5,1950,1,6,0,0,4
2139,10002,2,17,6,1950,1,6,1,1,4
2139,663,1,7,7,1950,1,6,1,1,4
2139,669,1,18,8,1950,1,6,1,1,4
2139,687,1,0,9,1950,1,6,1,1,4
2139,643,5,16,10,1950,1,6,1,1,4
2139,501,3,10,11,1950,1,6,0,0,4
2139,356,3,14,12,1950,1,6,0,0,4
2139,580,4,15,13,1950,1,6,0,0,4
2139,723,5,9,14,1950,1,6,1,1,4
2139,763,2,3,15,1950,1,6,1,1,4
2139,427,4,6,16,1950,1,6,0,0,4
2139,648,4,1,17,1950,1,6,0,0,4
2139,10005,5,5,18,1950,1,6,1,1,4
2139,742,2,19,19,1950,1,6,1,1,4
2139,10001,4,11,20,1950,1,6,0,0,4
2141,424,7,7,1,1950,5,6,1,2,5
2141,606,10,11,2,1950,5,6,1,2,5
2141,289,6,16,3,1950,5,6,1,2,5
2141,475,8,18,4,1950,5,6,0,0,5
2141,403,6,13,5,1950,5,6,1,2,5
2141,478,10,10,6,1950,5,6,1,2,5
2141,624,10,0,7,1950,5,6,1,2,5
2141,476,9,9,8,1950,5,6,0,2,5
2141,353,10,4,9,1950,5,6,1,2,5
2141,463,6,14,10,1950,5,6,1,2,5
2141,577,6,12,11,1950,5,6,1,2,5
2141,578,7,17,12,1950,5,6,1,2,5
2141,644,7,19,13,1950,5,6,1,2,5
2141,448,8,6,14,1950,5,6,0,0,5
2141,435,7,15,15,1950,5,6,1,2,5
2141,735,9,3,16,1950,5,6,0,2,5
2141,466,8,8,17,1950,5,6,0,0,5
2141,1093,8,1,18,1950,5,6,0,0,5
2141,694,9,2,19,1950,5,6,0,2,5
2141,680,9,5,20,1950,5,6,0,2,5
2142,689,0,10,1,1950,6,0,1,0,5
2142,670,17,21,2,1950,6,0,1,3,5
2142,743,16,26,3,1950,6,0,1,0,5
2142,541,18,22,4,1950,6,0,1,3,5
2142,449,15,20,5,1950,6,0,1,0,4
2142,626,13,23,6,1950,6,0,1,3,5
2142,688,11,9,7,1950,6,0,1,2,4
2142,660,14,4,8,1950,6,0,1,0,5
2142,609,13,1,9,1950,6,0,1,3,5
2142,708,0,3,10,1950,6,0,1,0,5
2142,543,17,27,11,1950,6,0,1,3,5
2142,566,0,25,12,1950,6,0,1,0,5
2142,433,15,24,13,1950,6,0,1,0,4
2142,651,18,28,14,1950,6,0,1,3,5
2142,751,12,12,15,1950,6,0,1,0,4
2142,693,12,6,16,1950,6,0,1,0,4
2142,741,14,32,17,1950,6,0,1,0,5
2142,780,19,5,18,1950,6,0,1,0,4
2142,1085,18,37,19,1950,6,0,1,3,5
2142,411,11,0,20,1950,6,0,1,2,4
2142,1069,16,8,21,1950,6,0,1,0,5
2142,650,11,11,22,1950,6,0,1,2,4
2142,802,14,2,23,1950,6,0,1,0,5
2142,661,16,35,24,1950,6,0,1,0,5
2142,790,17,36,25,1950,6,0,1,3,5
2142,793,13,7,26,1950,6,0,1,3,5
2142,586,17,17,27,1950,6,0,1,3,5
2142,1083,14,16,28,1950,6,0,1,0,5
2142,697,13,31,29,1950,6,0,1,3,5
2142,431,12,15,30,1950,6,0,1,0,4
2142,627,12,30,31,1950,6,0,1,0,4
2142,800,0,34,32,1950,6,0,1,0,5
2142,1090,19,19,33,1950,6,0,1,0,4
2142,736,15,13,34,1950,6,0,1,0,4
2142,778,11,29,35,1950,6,0,1,2,4
2142,1087,19,39,36,1950,6,0,1,0,4
2142,762,19,38,37,1950,6,0,1,0,4
2142,765,16,14,38,1950,6,0,1,0,5
2142,721,15,33,39,1950,6,0,1,0,4
2142,1091,18,18,999,1950,6,0,1,3,5
2143,632,2,13,1,1950,1,7,1,1,4
2143,10002,2,17,2,1950,1,7,1,1,4
2143,498,1,2,3,1950,1,7,1,1,4
2143,723,5,9,4,1950,1,7,1,1,4
2143,356,3,14,5,1950,1,7,0,0,4
2143,643,5,16,6,1950,1,7,1,1,4
2143,669,1,18,7,1950,1,7,1,1,4
2143,486,5,12,8,1950,1,7,1,1,4
2143,687,1,0,9,1950,1,7,1,1,4
2143,579,3,8,10,1950,1,7,0,0,4
2143,554,3,4,11,1950,1,7,0,0,4
2143,427,4,6,12,1950,1,7,0,0,4
2143,663,1,7,13,1950,1,7,1,1,4
2143,648,4,1,14,1950,1,7,0,0,4
2143,763,2,3,15,1950,1,7,1,1,4
2143,10005,5,5,16,1950,1,7,1,1,4
2143,501,3,10,17,1950,1,7,0,0,4
2143,742,2,19,18,1950,1,7,1,1,4
2143,580,4,15,19,1950,1,7,0,0,4
2143,10001,4,11,20,1950,1,7,0,0,4
2145,353,10,4,1,1950,5,7,1,2,5
2145,577,6,12,2,1950,5,7,1,2,5
2145,403,6,13,3,1950,5,7,1,2,5
2145,289,6,16,4,1950,5,7,1,2,5
2145,476,9,9,5,1950,5,7,0,2,5
2145,680,9,5,6,1950,5,7,0,2,5
2145,475,8,18,7,1950,5,7,0,0,5
2145,694,9,2,8,1950,5,7,0,2,5
2145,578,7,17,9,1950,5,7,1,2,5
2145,424,7,7,10,1950,5,7,1,2,5
2145,606,10,11,11,1950,5,7,1,2,5
2145,644,7,19,12,1950,5,7,1,2,5
2145,624,10,0,13,1950,5,7,1,2,5
2145,1093,8,1,14,1950,5,7,0,0,5
2145,478,10,10,15,1950,5,7,1,2,5
2145,435,7,15,16,1950,5,7,1,2,5
2145,735,9,3,17,1950,5,7,0,2,5
2145,463,6,14,18,1950,5,7,1,2,5
2145,466,8,8,19,1950,5,7,0,0,5
2145,448,8,6,20,1950,5,7,0,0,5
2146,743,16,26,1,1950,6,6,1,0,5
2146,670,17,21,2,1950,6,6,1,3,5
2146,688,11,9,3,1950,6,6,1,2,4
2146,543,17,27,4,1950,6,6,1,3,5
2146,609,13,1,5,1950,6,6,1,3,5
2146,433,15,24,6,1950,6,6,1,0,4
2146,541,18,22,7,1950,6,6,1,3,5
2146,660,14,4,8,1950,6,6,1,0,5
2146,689,0,10,9,1950,6,6,1,0,5
2146,780,19,5,10,1950,6,6,1,0,4
2146,449,15,20,11,1950,6,6,1,0,4
2146,650,11,11,12,1950,6,6,1,2,4
2146,566,0,25,13,1950,6,6,1,0,5
2146,778,11,29,14,1950,6,6,1,2,4
2146,411,11,0,15,1950,6,6,1,2,4
2146,708,0,3,16,1950,6,6,1,0,5
2146,1085,18,37,17,1950,6,6,1,3,5
2146,693,12,6,18,1950,6,6,1,0,4
2146,651,18,28,19,1950,6,6,1,3,5
2146,802,14,2,20,1950,6,6,1,0,5
2146,751,12,12,21,1950,6,6,1,0,4
2146,1083,14,16,22,1950,6,6,1,0,5
2146,431,12,15,23,1950,6,6,1,0,4
2146,741,14,32,24,1950,6,6,1,0,5
2146,736,15,13,25,1950,6,6,1,0,4
2146,800,0,34,26,1950,6,6,1,0,5
2146,1069,16,8,27,1950,6,6,1,0,5
2146,790,17,36,28,1950,6,6,1,3,5
2146,1091,18,18,29,1950,6,6,1,3,5
2146,765,16,14,30,1950,6,6,1,0,5
2146,1087,19,39,31,1950,6,6,1,0,4
2146,627,12,30,32,1950,6,6,1,0,4
2146,586,17,17,33,1950,6,6,1,3,5
2146,661,16,35,34,1950,6,6,1,0,5
2146,1090,19,19,35,1950,6,6,1,0,4
2146,697,13,31,36,1950,6,6,1,3,5
2146,762,19,38,37,1950,6,6,1,0,4
2146,626,13,23,999,1950,6,6,1,3,5
2146,793,13,7,999,1950,6,6,1,3,5
2146,721,15,33,999,1950,6,6,1,0,4
2147,10002,2,17,1,1950,1,8,1,1,4
2147,498,1,2,2,1950,1,8,1,1,4
2147,632,2,13,3,1950,1,8,1,1,4
2147,742,2,19,4,1950,1,8,1,1,4
2147,669,1,18,5,1950,1,8,1,1,4
2147,687,1,0,6,1950,1,8,1,1,4
2147,356,3,14,7,1950,1,8,0,0,4
2147,723,5,9,8,1950,1,8,1,1,4
2147,643,5,16,9,1950,1,8,1,1,4
2147,580,4,15,10,1950,1,8,0,0,4
2147,486,5,12,11,1950,1,8,1,1,4
2147,663,1,7,12,1950,1,8,1,1,4
2147,427,4,6,13,1950,1,8,0,0,4
2147,579,3,8,14,1950,1,8,0,0,4
2147,554,3,4,15,1950,1,8,0,0,4
2147,501,3,10,16,1950,1,8,0,0,4
2147,10005,5,5,17,1950,1,8,1,1,4
2147,648,4,1,18,1950,1,8,0,0,4
2147,763,2,3,19,1950,1,8,1,1,4
2147,10001,4,11,20,1950,1,8,0,0,4
2149,403,6,13,1,1950,5,8,1,2,5
2149,606,10,11,2,1950,5,8,1,2,5
2149,578,7,17,3,1950,5,8,1,2,5
2149,289,6,16,4,1950,5,8,1,2,5
2149,475,8,18,5,1950,5,8,0,0,5
2149,577,6,12,6,1950,5,8,1,2,5
2149,476,9,9,7,1950,5,8,0,2,5
2149,353,10,4,8,1950,5,8,1,2,5
2149,624,10,0,9,1950,5,8,1,2,5
2149,478,10,10,10,1950,5,8,1,2,5
2149,435,7,15,11,1950,5,8,1,2,5
2149,448,8,6,12,1950,5,8,0,0,5
2149,735,9,3,13,1950,5,8,0,2,5
2149,424,7,7,14,1950,5,8,1,2,5
2149,644,7,19,15,1950,5,8,1,2,5
2149,1093,8,1,16,1950,5,8,0,0,5
2149,680,9,5,17,1950,5,8,0,2,5
2149,463,6,14,18,1950,5,8,1,2,5
2149,694,9,2,19,1950,5,8,0,2,5
2149,466,8,8,20,1950,5,8,0,0,5
2150,626,13,23,1,1950,6,7,1,3,5
2150,689,0,10,2,1950,6,7,1,0,5
2150,670,17,21,3,1950,6,7,1,3,5
2150,743,16,26,4,1950,6,7,1,0,5
2150,541,18,22,5,1950,6,7,1,3,5
2150,688,11,9,6,1950,6,7,1,2,4
2150,433,15,24,7,1950,6,7,1,0,4
2150,609,13,1,8,1950,6,7,1,3,5
2150,566,0,25,9,1950,6,7,1,0,5
2150,449,15,20,10,1950,6,7,1,0,4
2150,660,14,4,11,1950,6,7,1,0,5
2150,708,0,3,12,1950,6,7,1,0,5
2150,693,12,6,13,1950,6,7,1,0,4
2150,543,17,27,14,1950,6,7,1,3,5
2150,411,11,0,15,1950,6,7,1,2,4
2150,780,19,5,16,1950,6,7,1,0,4
2150,651,18,28,17,1950,6,7,1,3,5
2150,650,11,11,18,1950,6,7,1,2,4
2150,800,0,34,19,1950,6,7,1,0,5
2150,751,12,12,20,1950,6,7,1,0,4
2150,431,12,15,21,1950,6,7,1,0,4
2150,736,15,13,22,1950,6,7,1,0,4
2150,778,11,29,23,1950,6,7,1,2,4
2150,1069,16,8,24,1950,6,7,1,0,5
2150,1085,18,37,25,1950,6,7,1,3,5
2150,802,14,2,26,1950,6,7,1,0,5
2150,762,19,38,27,1950,6,7,1,0,4
2150,721,15,33,28,1950,6,7,1,0,4
2150,1083,14,16,29,1950,6,7,1,0,5
2150,741,14,32,30,1950,6,7,1,0,5
2150,1087,19,39,31,1950,6,7,1,0,4
2150,793,13,7,32,1950,6,7,1,3,5
2150,1091,18,18,33,1950,6,7,1,3,5
2150,627,12,30,34,1950,6,7,1,0,4
2150,661,16,35,35,1950,6,7,1,0,5
2150,1090,19,19,36,1950,6,7,1,0,4
2150,586,17,17,37,1950,6,7,1,3,5
2150,765,16,14,38,1950,6,7,1,0,5
2150,697,13,31,39,1950,6,7,1,3,5
2150,790,17,36,40,1950,6,7,1,3,5
2151,498,1,2,1,1950,1,9,1,1,4
2151,427,4,6,2,1950,1,9,0,0,4
2151,10002,2,17,3,1950,1,9,1,1,4
2151,579,3,8,4,1950,1,9,0,0,4
2151,632,2,13,5,1950,1,9,1,1,4
2151,669,1,18,6,1950,1,9,1,1,4
2151,723,5,9,7,1950,1,9,1,1,4
2151,643,5,16,8,1950,1,9,1,1,4
2151,356,3,14,9,1950,1,9,0,0,4
2151,486,5,12,10,1950,1,9,1,1,4
2151,501,3,10,11,1950,1,9,0,0,4
2151,742,2,19,12,1950,1,9,1,1,4
2151,10005,5,5,13,1950,1,9,1,1,4
2151,554,3,4,14,1950,1,9,0,0,4
2151,687,1,0,15,1950,1,9,1,1,4
2151,580,4,15,16,1950,1,9,0,0,4
2151,763,2,3,17,1950,1,9,1,1,4
2151,648,4,1,18,1950,1,9,0,0,4
2151,10001,4,11,19,1950,1,9,0,0,4
2151,663,1,7,20,1950,1,9,1,1,4
2153,403,6,13,1,1950,5,9,1,2,5
2153,577,6,12,2,1950,5,9,1,2,5
2153,289,6,16,3,1950,5,9,1,2,5
2153,353,10,4,4,1950,5,9,1,2,5
2153,476,9,9,5,1950,5,9,0,2,5
2153,475,8,18,6,1950,5,9,0,0,5
2153,478,10,10,7,1950,5,9,1,2,5
2153,606,10,11,8,1950,5,9,1,2,5
2153,624,10,0,9,1950,5,9,1,2,5
2153,448,8,6,10,1950,5,9,0,0,5
2153,435,7,15,11,1950,5,9,1,2,5
2153,578,7,17,12,1950,5,9,1,2,5
2153,694,9,2,13,1950,5,9,0,2,5
2153,680,9,5,14,1950,5,9,0,2,5
2153,644,7,19,15,1950,5,9,1,2,5
2153,424,7,7,16,1950,5,9,1,2,5
2153,735,9,3,17,1950,5,9,0,2,5
2153,466,8,8,18,1950,5,9,0,0,5
2153,463,6,14,19,1950,5,9,1,2,5
2153,1093,8,1,20,1950,5,9,0,0,5
2154,670,17,21,1,1950,6,8,1,3,5
2154,626,13,23,2,1950,6,8,1,3,5
2154,566,0,25,3,1950,6,8,1,0,5
2154,688,11,9,4,1950,6,8,1,2,4
2154,609,13,1,5,1950,6,8,1,3,5
2154,449,15,20,6,1950,6,8,1,0,4
2154,433,15,24,7,1950,6,8,1,0,4
2154,708,0,3,8,1950,6,8,1,0,5
2154,689,0,10,9,1950,6,8,1,0,5
2154,660,14,4,10,1950,6,8,1,0,5
2154,543,17,27,11,1950,6,8,1,3,5
2154,751,12,12,12,1950,6,8,1,0,4
2154,651,18,28,13,1950,6,8,1,3,5
2154,802,14,2,14,1950,6,8,1,0,5
2154,650,11,11,15,1950,6,8,1,2,4
2154,693,12,6,16,1950,6,8,1,0,4
2154,800,0,34,17,1950,6,8,1,0,5
2154,780,19,5,18,1950,6,8,1,0,4
2154,721,15,33,19,1950,6,8,1,0,4
2154,1083,14,16,20,1950,6,8,1,0,5
2154,411,11,0,21,1950,6,8,1,2,4
2154,741,14,32,22,1950,6,8,1,0,5
2154,1069,16,8,23,1950,6,8,1,0,5
2154,793,13,7,24,1950,6,8,1,3,5
2154,1091,18,18,25,1950,6,8,1,3,5
2154,697,13,31,26,1950,6,8,1,3,5
2154,431,12,15,27,1950,6,8,1,0,4
2154,586,17,17,28,1950,6,8,1,3,5
2154,736,15,13,29,1950,6,8,1,0,4
2154,790,17,36,30,1950,6,8,1,3,5
2154,762,19,38,31,1950,6,8,1,0,4
2154,765,16,14,32,1950,6,8,1,0,5
2154,778,11,29,33,1950,6,8,1,2,4
2154,661,16,35,34,1950,6,8,1,0,5
2154,627,12,30,35,1950,6,8,1,0,4
2154,1090,19,19,36,1950,6,8,1,0,4
2154,1087,19,39,37,1950,6,8,1,0,4
2154,541,18,22,999,1950,6,8,1,3,5
2154,743,16,26,999,1950,6,8,1,0,5
2154,1085,18,37,999,1950,6,8,1,3,5
2155,498,1,2,1,1950,1,10,1,1,4
2155,643,5,16,2,1950,1,10,1,1,4
2155,10002,2,17,3,1950,1,10,1,1,4
2155,663,1,7,4,1950,1,10,1,1,4
2155,579,3,8,5,1950,1,10,0,0,4
2155,669,1,18,6,1950,1,10,1,1,4
2155,742,2,19,7,1950,1,10,1,1,4
2155,580,4,15,8,1950,1,10,0,0,4
2155,486,5,12,9,1950,1,10,1,1,4
2155,632,2,13,10,1950,1,10,1,1,4
2155,723,5,9,11,1950,1,10,1,1,4
2155,427,4,6,12,1950,1,10,0,0,4
2155,356,3,14,13,1950,1,10,0,0,4
2155,687,1,0,14,1950,1,10,1,1,4
2155,554,3,4,15,1950,1,10,0,0,4
2155,501,3,10,16,1950,1,10,0,0,4
2155,10001,4,11,17,1950,1,10,0,0,4
2155,648,4,1,18,1950,1,10,0,0,4
2155,763,2,3,19,1950,1,10,1,1,4
2155,10005,5,5,20,1950,1,10,1,1,4
2157,478,10,10,1,1950,5,10,1,2,5
2157,403,6,13,2,1950,5,10,1,2,5
2157,577,6,12,3,1950,5,10,1,2,5
2157,578,7,17,4,1950,5,10,1,2,5
2157,624,10,0,5,1950,5,10,1,2,5
2157,475,8,18,6,1950,5,10,0,0,5
2157,289,6,16,7,1950,5,10,1,2,5
2157,353,10,4,8,1950,5,10,1,2,5
2157,644,7,19,9,1950,5,10,1,2,5
2157,476,9,9,10,1950,5,10,0,2,5
2157,606,10,11,11,1950,5,10,1,2,5
2157,435,7,15,12,1950,5,10,1,2,5
2157,735,9,3,13,1950,5,10,0,2,5
2157,448,8,6,14,1950,5,10,0,0,5
2157,463,6,14,15,1950,5,10,1,2,5
2157,466,8,8,16,1950,5,10,0,0,5
2157,694,9,2,17,1950,5,10,0,2,5
2157,680,9,5,18,1950,5,10,0,2,5
2157,424,7,7,19,1950,5,10,1,2,5
2157,1093,8,1,20,1950,5,10,0,0,5
2158,743,16,26,1,1950,6,9,1,0,5
2158,609,13,1,2,1950,6,9,1,3,5
2158,708,0,3,3,1950,6,9,1,0,5
2158,541,18,22,4,1950,6,9,1,3,5
2158,626,13,23,5,1950,6,9,1,3,5
2158,688,11,9,6,1950,6,9,1,2,4
2158,689,0,10,7,1950,6,9,1,0,5
2158,449,15,20,8,1950,6,9,1,0,4
2158,660,14,4,9,1950,6,9,1,0,5
2158,566,0,25,10,1950,6,9,1,0,5
2158,543,17,27,11,1950,6,9,1,3,5
2158,651,18,28,12,1950,6,9,1,3,5
2158,411,11,0,13,1950,6,9,1,2,4
2158,650,11,11,14,1950,6,9,1,2,4
2158,433,15,24,15,1950,6,9,1,0,4
2158,693,12,6,16,1950,6,9,1,0,4
2158,1069,16,8,17,1950,6,9,1,0,5
2158,431,12,15,18,1950,6,9,1,0,4
2158,751,12,12,19,1950,6,9,1,0,4
2158,802,14,2,20,1950,6,9,1,0,5
2158,780,19,5,21,1950,6,9,1,0,4
2158,627,12,30,22,1950,6,9,1,0,4
2158,736,15,13,23,1950,6,9,1,0,4
2158,800,0,34,24,1950,6,9,1,0,5
2158,1091,18,18,25,1950,6,9,1,3,5
2158,741,14,32,26,1950,6,9,1,0,5
2158,1083,14,16,27,1950,6,9,1,0,5
2158,697,13,31,28,1950,6,9,1,3,5
2158,778,11,29,29,1950,6,9,1,2,4
2158,1085,18,37,30,1950,6,9,1,3,5
2158,1087,19,39,31,1950,6,9,1,0,4
2158,586,17,17,32,1950,6,9,1,3,5
2158,793,13,7,33,1950,6,9,1,3,5
2158,661,16,35,34,1950,6,9,1,0,5
2158,1090,19,19,35,1950,6,9,1,0,4
2158,721,15,33,36,1950,6,9,1,0,4
2158,762,19,38,37,1950,6,9,1,0,4
2158,765,16,14,38,1950,6,9,1,0,5
2158,670,17,21,999,1950,6,9,1,3,5
2158,790,17,36,999,1950,6,9,1,3,5
2159,427,1,16,1,1951,1,1,1,1,4
2159,498,1,1,2,1951,1,1,1,1,4
2159,356,3,9,3,1951,1,1,0,0,4
2159,579,1,15,4,1951,1,1,1,1,4
2159,632,2,8,5,1951,1,1,1,1,4
2159,663,3,17,6,1951,1,1,0,0,4
2159,669,1,13,7,1951,1,1,1,1,4
2159,10002,2,12,8,1951,1,1,1,1,4
2159,577,4,18,9,1951,1,1,0,0,4
2159,742,2,14,10,1951,1,1,1,1,4
2159,643,5,11,11,1951,1,1,0,0,4
2159,486,5,7,12,1951,1,1,0,0,4
2159,763,2,2,13,1951,1,1,1,1,4
2159,554,3,3,14,1951,1,1,0,0,4
2159,580,4,10,15,1951,1,1,0,0,4
2159,501,3,5,16,1951,1,1,0,0,4
2159,723,5,4,17,1951,1,1,0,0,4
2159,648,4,0,18,1951,1,1,0,0,4
2159,687,5,19,19,1951,1,1,0,0,4
2159,10001,4,6,20,1951,1,1,0,0,4
2161,289,9,13,1,1951,5,1,0,2,5
2161,578,7,8,2,1951,5,1,0,2,5
2161,403,6,5,3,1951,5,1,1,2,5
2161,476,10,10,4,1951,5,1,0,2,5
2161,478,10,4,5,1951,5,1,0,2,5
2161,644,9,18,6,1951,5,1,0,2,5
2161,606,10,14,7,1951,5,1,0,2,5
2161,680,9,1,8,1951,5,1,0,2,5
2161,424,7,3,9,1951,5,1,0,2,5
2161,475,8,9,10,1951,5,1,1,0,5
2161,353,6,11,11,1951,5,1,1,2,5
2161,448,8,2,12,1951,5,1,1,0,5
2161,435,7,7,13,1951,5,1,0,2,5
2161,624,8,12,14,1951,5,1,1,0,5
2161,466,8,17,15,1951,5,1,1,0,5
2161,694,6,15,16,1951,5,1,1,2,5
2161,463,6,6,17,1951,5,1,1,2,5
2161,735,9,0,18,1951,5,1,0,2,5
2161,386,10,19,999,1951,5,1,0,2,5
2161,1093,7,16,999,1951,5,1,0,2,5
2162,449,15,14,1,1951,6,1,1,0,5
2162,541,18,16,2,1951,6,1,1,3,5
2162,670,17,15,3,1951,6,1,1,3,4
2162,688,0,31,4,1951,6,1,1,0,5
2162,566,0,18,5,1951,6,1,1,0,5
2162,650,11,33,6,1951,6,1,1,3,4
2162,543,17,20,7,1951,6,1,1,3,4
2162,708,0,2,8,1951,6,1,1,0,5
2162,626,13,17,9,1951,6,1,1,0,5
2162,433,16,32,10,1951,6,1,1,0,5
2162,609,13,1,11,1951,6,1,1,0,5
2162,751,12,7,12,1951,6,1,1,0,4
2162,1083,14,11,13,1951,6,1,1,0,5
2162,780,19,4,14,1951,6,1,1,0,5
2162,10005,11,30,15,1951,6,1,1,3,4
2162,660,14,3,16,1951,6,1,1,0,5
2162,411,11,0,17,1951,6,1,1,3,4
2162,736,15,8,18,1951,6,1,1,0,5
2162,651,18,21,19,1951,6,1,1,3,5
2162,800,15,36,20,1951,6,1,1,0,5
2162,743,16,19,21,1951,6,1,1,0,5
2162,790,17,26,22,1951,6,1,1,3,4
2162,741,14,24,23,1951,6,1,1,0,5
2162,693,12,5,24,1951,6,1,1,0,4
