driverID,forename,surname,year,dob,nationality,alive,ability,ability_original,ability_best,reputation_race,reputation_season,retire
3025,Pedro,Rodríguez,2478,2478-01-01,Mexican,True,-2,-2,-2,0,0,50
3026,Logan,Unser,2478,2478-01-01,American,True,-2,-2,-2,0,0,39
3027,Roberto,Londoño,2478,2478-01-01,Colombian,True,-2,-2,-2,0,0,51
3028,Leslie,Warwick,2478,2478-01-01,British,True,-2,-2,-2,0,0,45
3029,Shinji,Takahashi,2479,2479-01-01,Japanese,True,-2,-2,-2,0,0,43
3030,Nanni,Pantano,2479,2479-01-01,Italian,True,-2,-2,-2,0,0,56
3031,Jenson,Keegan,2479,2479-01-01,British,True,-2,-2,-2,0,0,52
3032,Eddie,Drake,2479,2479-01-01,American,True,-2,-2,-2,0,0,39
3033,François,Lucas,2480,2480-01-01,French,True,-2,-2,-2,0,0,41
3034,Arthur,Mairesse,2480,2480-01-01,Belgian,True,-2,-2,-2,0,0,50
3035,Vic,Abecassis,2480,2480-01-01,British,True,-2,-2,-2,0,0,36
3036,Chris,Ashley,2480,2480-01-01,British,True,-2,-2,-2,0,0,51
3037,Peter,Magee,2481,2481-01-01,British,True,-2,-2,-2,0,0,34
3038,Alexander,Albon,2481,2481-01-01,Thai,True,-2,-2,-2,0,0,41
3039,Boy,Verstappen,2481,2481-01-01,Dutch,True,-2,-2,-2,0,0,46
3040,Adrian,Seidel,2481,2481-01-01,German,True,-2,-2,-2,0,0,37
3041,Felipe,Moreno,2482,2482-01-01,Brazilian,True,-3,-3,-3,0,0,32
3042,Jean-Christophe,Ligier,2482,2482-01-01,French,True,-3,-3,-3,0,0,46
3043,Marco,Sospiri,2482,2482-01-01,Italian,True,-3,-3,-3,0,0,34
3044,Mika,Kozarowitzky,2482,2482-01-01,Finnish,True,-3,-3,-3,0,0,36
3045,Dave,Firman,2483,2483-01-01,Irish,True,-3,-3,-3,0,0,31
3046,Eric,Bianchi,2483,2483-01-01,Belgian,True,-3,-3,-3,0,0,53
3047,Dries,Lammers,2483,2483-01-01,Dutch,True,-3,-3,-3,0,0,59
3048,Mario,Daigh,2483,2483-01-01,American,True,-3,-3,-3,0,0,59
3049,Giorgio,Zanardi,2484,2484-01-01,Italian,True,-3,-3,-3,0,0,37
3050,Olivier,Migault,2484,2484-01-01,French,True,-3,-3,-3,0,0,39
3051,Hans,Vettel,2484,2484-01-01,German,True,-3,-3,-3,0,0,39
3052,André,Frère,2484,2484-01-01,Belgian,True,-3,-3,-3,0,0,37
3053,Alessandro,Starrabba,2485,2485-01-01,Italian,True,-3,-3,-3,0,0,59
3054,Alexander,Donohue,2485,2485-01-01,American,True,-3,-3,-3,0,0,38
3055,Tony,Blundell,2485,2485-01-01,British,True,-3,-3,-3,0,0,45
3056,Alberto Rodriguez,Fontana,2485,2485-01-01,Argentine,True,-3,-3,-3,0,0,36
3057,Trevor,Scheckter,2486,2486-01-01,South African,True,-3,-3,-3,0,0,56
3058,Richard,Bristow,2486,2486-01-01,British,True,-3,-3,-3,0,0,33
3059,Kenny,Hailwood,2486,2486-01-01,British,True,-3,-3,-3,0,0,31
3060,Lucien,Milhoux,2486,2486-01-01,Belgian,True,-3,-3,-3,0,0,59
3061,Luigi,Montermini,2487,2487-01-01,Italian,True,-3,-3,-3,0,0,34
3062,Jean-Pierre,Grouillard,2487,2487-01-01,French,True,-3,-3,-3,0,0,49
3063,Michel,Lagorce,2487,2487-01-01,French,True,-3,-3,-3,0,0,50
3064,Lorenzo,Natili,2487,2487-01-01,Italian,True,-3,-3,-3,0,0,53
3065,Kevin,Rossi,2488,2488-01-01,American,True,-3,-3,-3,0,0,48
3066,Trevor,Johnstone,2488,2488-01-01,South African,True,-3,-3,-3,0,0,32
3067,Heinz-Harald,Helfrich,2488,2488-01-01,German,True,-3,-3,-3,0,0,30
3068,Mike,Miles,2488,2488-01-01,British,True,-3,-3,-3,0,0,57
3069,Nello,Mantovani,2489,2489-01-01,Italian,True,-3,-3,-3,0,0,31
3070,Philippe,Cevert,2489,2489-01-01,French,True,-3,-3,-3,0,0,52
3071,Eppie,Wietzes,2489,2489-01-01,Canadian,True,-3,-3,-3,0,0,57
3072,Peter,Hill,2489,2489-01-01,British,True,-3,-3,-3,0,0,30
3073,John,Taylor,2490,2490-01-01,British,True,-3,-3,-3,0,0,38
3074,Carlo,Boffa,2490,2490-01-01,Italian,True,-3,-3,-3,0,0,33
3075,Geoff,Chapman,2490,2490-01-01,British,True,-3,-3,-3,0,0,51
3076,Alfonso,Merhi,2490,2490-01-01,Spanish,True,-3,-3,-3,0,0,30
3077,Wolfgang,Loof,2491,2491-01-01,German,True,-3,-3,-3,0,0,33
3078,George,Moss,2491,2491-01-01,British,True,-3,-3,-3,0,0,37
3079,Ted,Beuttler,2491,2491-01-01,British,True,-3,-3,-3,0,0,38
3080,Jacques,Broeker,2491,2491-01-01,Canadian,True,-3,-3,-3,0,0,49
3081,Siegfried,Galli,2492,2492-01-01,Italian,True,-3,-3,-3,0,0,44
3082,Eliseo,Salazar,2492,2492-01-01,Chilean,True,-3,-3,-3,0,0,51
3083,Christian,Fittipaldi,2492,2492-01-01,Brazilian,True,-3,-3,-3,0,0,43
3084,Emerson,Pizzonia,2492,2492-01-01,Brazilian,True,-3,-3,-3,0,0,38
3085,Jenson,Morgan,2493,2493-01-01,British,True,-3,-3,-3,0,0,36
3086,John,Villeneuve Sr.,2493,2493-01-01,Canadian,True,-3,-3,-3,0,0,55
3087,Nyck,Doornbos,2493,2493-01-01,Dutch,True,-3,-3,-3,0,0,52
3088,Roberto,de Cesaris,2493,2493-01-01,Italian,True,-3,-3,-3,0,0,30
3089,Jo,Marko,2494,2494-01-01,Austrian,True,-3,-3,-3,0,0,36
3090,Trevor,Thompson,2494,2494-01-01,British,True,-3,-3,-3,0,0,58
3091,Toni,Ulmen,2494,2494-01-01,German,True,-3,-3,-3,0,0,39
3092,Carel Godin,de Beaufort,2494,2494-01-01,Dutch,True,-3,-3,-3,0,0,30
3093,David,Leston,2495,2495-01-01,British,True,-3,-3,-3,0,0,50
3094,Sébastien,Moser,2495,2495-01-01,Swiss,True,-3,-3,-3,0,0,51
3095,Bob,O'Brien,2495,2495-01-01,American,True,-3,-3,-3,0,0,55
3096,Mike,Greene,2495,2495-01-01,British,True,-3,-3,-3,0,0,39
3097,Juan,Pablo Montoya,2496,2496-01-01,Colombian,True,-3,-3,-3,0,0,32
3098,Peter,Morgan,2496,2496-01-01,British,True,-3,-3,-3,0,0,31
3099,Takuma,Nakajima,2496,2496-01-01,Japanese,True,-3,-3,-3,0,0,58
3100,Derek,Purley,2496,2496-01-01,British,True,-3,-3,-3,0,0,48
3101,Nelson,Fittipaldi,2497,2497-01-01,Brazilian,True,-3,-3,-3,0,0,50
3102,Richard,Aston,2497,2497-01-01,British,True,-3,-3,-3,0,0,30
3103,Peter,Driver,2497,2497-01-01,South African,True,-3,-3,-3,0,0,56
3104,Patrick,Loyer,2497,2497-01-01,French,True,-3,-3,-3,0,0,46
3105,Niki,Wendlinger,2498,2498-01-01,Austrian,True,-3,-3,-3,0,0,38
3106,Masahiro,Tsunoda,2498,2498-01-01,Japanese,True,-3,-3,-3,0,0,34
3107,Dieter,Gartner,2498,2498-01-01,Austrian,True,-3,-3,-3,0,0,30
3108,Marc,Vonlanthen,2498,2498-01-01,Swiss,True,-3,-3,-3,0,0,57
3109,Alfonso,Jover,2499,2499-01-01,Spanish,True,-3,-3,-3,0,0,54
3110,Nino,Barilla,2499,2499-01-01,Italian,True,-3,-3,-3,0,0,54
3111,Helmut,Wendlinger,2499,2499-01-01,Austrian,True,-3,-3,-3,0,0,32
3112,Christijan,Lunger,2499,2499-01-01,Dutch,True,-3,-3,-3,0,0,53
3113,Gérard,Sparken,2500,2500-01-01,French,True,-4,-4,-4,0,0,55
3114,Michele,Boffa,2500,2500-01-01,Italian,True,-4,-4,-4,0,0,35
3115,Rolf,Rosberg,2500,2500-01-01,German,True,-4,-4,-4,0,0,53
3116,Kunimitsu,Suzuki,2500,2500-01-01,Japanese,True,-4,-4,-4,0,0,57
3117,Sam,Tingle,2501,2501-01-01,Rhodesian,True,-4,-4,-4,0,0,41
3118,Mike,Gerard,2501,2501-01-01,British,True,-4,-4,-4,0,0,54
3119,Eddie,Hutchison,2501,2501-01-01,American,True,-4,-4,-4,0,0,59
3120,Clemente,Barilla,2501,2501-01-01,Italian,True,-4,-4,-4,0,0,56
3121,Ted,Crawford,2502,2502-01-01,British,True,-4,-4,-4,0,0,33
3122,Jérôme,Gendebien,2502,2502-01-01,Belgian,True,-4,-4,-4,0,0,34
3123,Thomas,Kessler,2502,2502-01-01,American,True,-4,-4,-4,0,0,53
3124,Edgar,Heidfeld,2502,2502-01-01,German,True,-4,-4,-4,0,0,55
3125,Colin,Brandon,2503,2503-01-01,British,True,-4,-4,-4,0,0,58
3126,Franck,Comas,2503,2503-01-01,French,True,-4,-4,-4,0,0,30
3127,Pedro,Solana,2503,2503-01-01,Mexican,True,-4,-4,-4,0,0,40
3128,Kenneth,Blundell,2503,2503-01-01,British,True,-4,-4,-4,0,0,58
3129,Michael,Albers,2504,2504-01-01,Dutch,True,-4,-4,-4,0,0,44
3130,Vic,Ashdown,2504,2504-01-01,British,True,-4,-4,-4,0,0,43
3131,André,Bayol,2504,2504-01-01,French,True,-4,-4,-4,0,0,59
3132,Alex,Yoong,2504,2504-01-01,Malaysian,True,-4,-4,-4,0,0,36
3133,Pierre,Lucas,2505,2505-01-01,French,True,-4,-4,-4,0,0,50
3134,André,Pilette,2505,2505-01-01,Belgian,True,-4,-4,-4,0,0,40
3135,Brian,Harrison,2505,2505-01-01,British,True,-4,-4,-4,0,0,39
3136,Lance,Pease,2505,2505-01-01,Canadian,True,-4,-4,-4,0,0,50
3137,Martin,Acheson,2506,2506-01-01,British,True,-4,-4,-4,0,0,33
3138,Ben,Lammers,2506,2506-01-01,Dutch,True,-4,-4,-4,0,0,37
3139,Willi,Stommelen,2506,2506-01-01,German,True,-4,-4,-4,0,0,30
3140,David,Widdows,2506,2506-01-01,British,True,-4,-4,-4,0,0,54
3141,Jacques,Jones,2507,2507-01-01,American,True,-4,-4,-4,0,0,53
3142,Pierluigi,Lombardi,2507,2507-01-01,Italian,True,-4,-4,-4,0,0,38
3143,Olivier,Pilette,2507,2507-01-01,Belgian,True,-4,-4,-4,0,0,57
3144,Patrick,de Changy,2507,2507-01-01,Belgian,True,-4,-4,-4,0,0,51
3145,Duncan,Gibson,2508,2508-01-01,British,True,-4,-4,-4,0,0,54
3146,Brian,Jones,2508,2508-01-01,Australian,True,-4,-4,-4,0,0,35
3147,Kamui,Ide,2508,2508-01-01,Japanese,True,-4,-4,-4,0,0,33
3148,Carlos,Campos,2508,2508-01-01,Spanish,True,-4,-4,-4,0,0,50
3149,George,Villeneuve Sr.,2509,2509-01-01,Canadian,True,-4,-4,-4,0,0,58
3150,Dave,Kelly,2509,2509-01-01,Irish,True,-4,-4,-4,0,0,58
3151,Gerhard,Ertl,2509,2509-01-01,Austrian,True,-4,-4,-4,0,0,39
3152,Emilio,Gené,2509,2509-01-01,Spanish,True,-4,-4,-4,0,0,32
3153,Leslie,Leston,2510,2510-01-01,British,True,-4,-4,-4,0,0,35
3154,Masahiro,Nakajima,2510,2510-01-01,Japanese,True,-4,-4,-4,0,0,46
3155,Tarso,Senna,2510,2510-01-01,Brazilian,True,-4,-4,-4,0,0,43
3156,Bruno,Mantovani,2510,2510-01-01,Italian,True,-4,-4,-4,0,0,36
3157,Giorgio,Giacomelli,2511,2511-01-01,Italian,True,-4,-4,-4,0,0,56
3158,Jo,Ertl,2511,2511-01-01,Austrian,True,-4,-4,-4,0,0,39
3159,Lance,Raby,2511,2511-01-01,British,True,-4,-4,-4,0,0,41
3160,Peter,Forini,2511,2511-01-01,Swiss,True,-4,-4,-4,0,0,59
3161,Peter,Charlton,2512,2512-01-01,South African,True,-4,-4,-4,0,0,31
3162,Johnny,Hamilton,2512,2512-01-01,British,True,-4,-4,-4,0,0,37
3163,Perry,Gethin,2512,2512-01-01,British,True,-4,-4,-4,0,0,49
3164,René,Schlesser,2512,2512-01-01,French,True,-4,-4,-4,0,0,46
3165,John,Fotheringham-Parker,2513,2513-01-01,British,True,-4,-4,-4,0,0,51
3166,Eddie,Naylor,2513,2513-01-01,British,True,-4,-4,-4,0,0,45
3167,Jan,Kiesa,2513,2513-01-01,Danish,True,-4,-4,-4,0,0,58
3168,André,Cevert,2513,2513-01-01,French,True,-4,-4,-4,0,0,49
3169,Mike,Poore,2514,2514-01-01,British,True,-4,-4,-4,0,0,49
3170,Oscar,Piastri,2514,2514-01-01,Australian,True,-4,-4,-4,0,0,55
3171,Bernd,Winkelhock,2514,2514-01-01,German,True,-4,-4,-4,0,0,44
3172,Warwick,Hawkins,2514,2514-01-01,Australian,True,-4,-4,-4,0,0,44
3173,John,Elford,2515,2515-01-01,British,True,-4,-4,-4,0,0,45
3174,Robin,Williams,2515,2515-01-01,British,True,-4,-4,-4,0,0,32
3175,Paco,Merhi,2515,2515-01-01,Spanish,True,-4,-4,-4,0,0,47
3176,Jacky,Laurent,2515,2515-01-01,Belgian,True,-4,-4,-4,0,0,43
3177,Juan,Londoño,2516,2516-01-01,Colombian,True,-4,-4,-4,0,0,41
3178,Jesús,Estéfano,2516,2516-01-01,Argentine,True,-4,-4,-4,0,0,56
3179,Ian,Trimmer,2516,2516-01-01,British,True,-4,-4,-4,0,0,35
3180,Torsten,Ericsson,2516,2516-01-01,Swedish,True,-4,-4,-4,0,0,59
3181,Tim,England,2517,2517-01-01,Australian,True,-4,-4,-4,0,0,45
3182,Ronnie,Hill,2517,2517-01-01,American,True,-4,-4,-4,0,0,59
3183,Divina,Ashmore,2517,2517-01-01,British,True,-4,-4,-4,0,0,33
3184,Esteban,Rodríguez,2517,2517-01-01,Mexican,True,-4,-4,-4,0,0,42
3185,Oscar,Gardner,2518,2518-01-01,Australian,True,-4,-4,-4,0,0,36
3186,Johnny,Riseley-Prichard,2518,2518-01-01,British,True,-5,-5,-5,0,0,53
3187,Alan,Perkins,2518,2518-01-01,Australian,True,-5,-5,-5,0,0,51
3188,Tiago,Lamy,2518,2518-01-01,Portuguese,True,-5,-5,-5,0,0,42
3189,Fernando,Campos,2519,2519-01-01,Spanish,True,-5,-5,-5,0,0,30
3190,Emilio,Merhi,2519,2519-01-01,Spanish,True,-5,-5,-5,0,0,38
3191,Massimo,Franchi,2519,2519-01-01,Italian,True,-5,-5,-5,0,0,32
3192,Jean-Éric,Bianchi,2519,2519-01-01,French,True,-5,-5,-5,0,0,55
3193,Oswald,Niedermayr,2520,2520-01-01,German,True,-5,-5,-5,0,0,48
3194,Yannick,Cevert,2520,2520-01-01,French,True,-5,-5,-5,0,0,52
3195,Wolfgang,Bechem,2520,2520-01-01,German,True,-5,-5,-5,0,0,58
3196,Tom,Belsø,2520,2520-01-01,Danish,True,-5,-5,-5,0,0,59
3197,Olivier,Gounon,2521,2521-01-01,French,True,-5,-5,-5,0,0,49
3198,Georges,Ligier,2521,2521-01-01,French,True,-5,-5,-5,0,0,45
3199,Ottorino,Surer,2521,2521-01-01,Swiss,True,-5,-5,-5,0,0,37
3200,Franck,Comas,2521,2521-01-01,French,True,-5,-5,-5,0,0,47
3201,Michel,Pic,2522,2522-01-01,French,True,-5,-5,-5,0,0,48
3202,Esteban,Rodríguez,2522,2522-01-01,Mexican,True,-5,-5,-5,0,0,35
3203,Carel Godin,Verstappen,2522,2522-01-01,Dutch,True,-5,-5,-5,0,0,32
3204,Nicola,Schiattarella,2522,2522-01-01,Italian,True,-5,-5,-5,0,0,59
3205,Andrea,Chiesa,2523,2523-01-01,Swiss,True,-5,-5,-5,0,0,52
3206,Jacques,Brack,2523,2523-01-01,Canadian,True,-5,-5,-5,0,0,43
3207,Jim,Gould,2523,2523-01-01,British,True,-5,-5,-5,0,0,32
3208,Giovanni,Ascari,2523,2523-01-01,Italian,True,-5,-5,-5,0,0,51
3209,Chuck,Sullivan,2524,2524-01-01,American,True,-5,-5,-5,0,0,35
3210,Enrico,de Angelis,2524,2524-01-01,Italian,True,-5,-5,-5,0,0,33
3211,Harald,Friesacher,2524,2524-01-01,Austrian,True,-5,-5,-5,0,0,42
3212,Vitaly,Petrov,2524,2524-01-01,Russian,True,-5,-5,-5,0,0,40
3213,Paul,Acheson,2525,2525-01-01,British,True,-5,-5,-5,0,0,45
3214,Gaetano,Pantano,2525,2525-01-01,Italian,True,-5,-5,-5,0,0,47
3215,Peter,Berg,2525,2525-01-01,Canadian,True,-5,-5,-5,0,0,32
3216,Karl,Stuppacher,2525,2525-01-01,Austrian,True,-5,-5,-5,0,0,43
3217,Bob,Herbert,2526,2526-01-01,British,True,-5,-5,-5,0,0,57
3218,Jean-Pierre,Trintignant,2526,2526-01-01,French,True,-5,-5,-5,0,0,59
3219,Brian,Bell,2526,2526-01-01,British,True,-5,-5,-5,0,0,48
3220,Jim,Morgan,2526,2526-01-01,British,True,-5,-5,-5,0,0,53
3221,Carroll,Blanchard,2527,2527-01-01,American,True,-5,-5,-5,0,0,30
3222,Jean-Pierre,Dalmas,2527,2527-01-01,French,True,-5,-5,-5,0,0,48
3223,Éric,Sarrazin,2527,2527-01-01,French,True,-5,-5,-5,0,0,52
3224,Hiroshi,Takahashi,2527,2527-01-01,Japanese,True,-5,-5,-5,0,0,45
3225,Louis,Pironi,2528,2528-01-01,French,True,-5,-5,-5,0,0,37
3226,Pascal,von Stuck,2528,2528-01-01,German,True,-5,-5,-5,0,0,31
3227,Rob,Clark,2528,2528-01-01,British,True,-5,-5,-5,0,0,41
3228,Gijs,Rothengatter,2528,2528-01-01,Dutch,True,-5,-5,-5,0,0,52
3229,Phil,Said,2529,2529-01-01,American,True,-5,-5,-5,0,0,30
3230,David,Webber,2529,2529-01-01,Australian,True,-5,-5,-5,0,0,32
3231,Marcus,Nilsson,2529,2529-01-01,Swedish,True,-5,-5,-5,0,0,44
3232,José Froilán,Guerra,2529,2529-01-01,Argentine,True,-5,-5,-5,0,0,41
3233,Peter,Scherrer,2530,2530-01-01,Swiss,True,-5,-5,-5,0,0,59
3234,Ricardo,Rebaque,2530,2530-01-01,Mexican,True,-5,-5,-5,0,0,45
3235,Miguel Ángel,Gálvez,2530,2530-01-01,Argentine,True,-5,-5,-5,0,0,48
3236,Gerry,Lawrence,2530,2530-01-01,British,True,-5,-5,-5,0,0,48
3237,Brian,Wharton,2531,2531-01-01,British,True,-5,-5,-5,0,0,42
3238,Alex,Scotti,2531,2531-01-01,Italian,True,-5,-5,-5,0,0,57
3239,Heikki,Kozarowitzky,2531,2531-01-01,Finnish,True,-5,-5,-5,0,0,35
3240,Ian,Gubby,2531,2531-01-01,British,True,-5,-5,-5,0,0,31
3241,Luca,Farina,2532,2532-01-01,Italian,True,-5,-5,-5,0,0,47
3242,Mike,Schlesser,2532,2532-01-01,French,True,-5,-5,-5,0,0,34
3243,Jolyon,Collins,2532,2532-01-01,British,True,-5,-5,-5,0,0,58
3244,Mike,Montgomerie-Charrington,2532,2532-01-01,British,True,-5,-5,-5,0,0,57
3245,Eugenio,Vaccarella,2533,2533-01-01,Italian,True,-5,-5,-5,0,0,34
3246,Ben,van der Lof,2533,2533-01-01,Dutch,True,-5,-5,-5,0,0,50
3247,Juan,Campos,2533,2533-01-01,Spanish,True,-5,-5,-5,0,0,36
3248,Eddie,Blokdyk,2533,2533-01-01,South African,True,-5,-5,-5,0,0,37
3249,Guy,Migault,2534,2534-01-01,French,True,-5,-5,-5,0,0,58
3250,Nick,Schneider,2534,2534-01-01,German,True,-5,-5,-5,0,0,41
3251,Naoki,Ide,2534,2534-01-01,Japanese,True,-5,-5,-5,0,0,56
3252,Slim,Ericsson,2534,2534-01-01,Swedish,True,-5,-5,-5,0,0,57
3253,Luiz,Rosset,2535,2535-01-01,Brazilian,True,-5,-5,-5,0,0,59
3254,Pastor,Chimeri,2535,2535-01-01,Venezuelan,True,-5,-5,-5,0,0,45
3255,Rio,Haryanto,2535,2535-01-01,Indonesian,True,-5,-5,-5,0,0,55
3256,Volker,Schumacher,2535,2535-01-01,German,True,-5,-5,-5,0,0,43
3257,Patrick,Cevert,2536,2536-01-01,French,True,-5,-5,-5,0,0,58
3258,Tony,Wilds,2536,2536-01-01,British,True,-5,-5,-5,0,0,37
3259,Yuki,Suzuki,2536,2536-01-01,Japanese,True,-5,-5,-5,0,0,46
3260,Jackie,de Klerk,2536,2536-01-01,South African,True,-6,-6,-6,0,0,39
3261,Richard,Downing,2537,2537-01-01,British,True,-6,-6,-6,0,0,48
3262,Jean-Denis,Hirt,2537,2537-01-01,Swiss,True,-6,-6,-6,0,0,30
3263,Esteban,Solana,2537,2537-01-01,Mexican,True,-6,-6,-6,0,0,49
3264,Georges,Berger,2537,2537-01-01,Belgian,True,-6,-6,-6,0,0,39
3265,Toranosuke,Nakajima,2538,2538-01-01,Japanese,True,-6,-6,-6,0,0,48
3266,Masten,Rahal,2538,2538-01-01,American,True,-6,-6,-6,0,0,44
3267,Zsolt,Baumgartner,2538,2538-01-01,Hungarian,True,-6,-6,-6,0,0,40
3268,Roger,Goethals,2538,2538-01-01,Belgian,True,-6,-6,-6,0,0,47
3269,Dave,Collins,2539,2539-01-01,British,True,-6,-6,-6,0,0,42
3270,Ernie,Keizan,2539,2539-01-01,South African,True,-6,-6,-6,0,0,48
3271,Hector,Rebaque,2539,2539-01-01,Mexican,True,-6,-6,-6,0,0,50
3272,Jean-Éric,Gounon,2539,2539-01-01,French,True,-6,-6,-6,0,0,49
3273,Jenson,South,2540,2540-01-01,British,True,-6,-6,-6,0,0,36
3274,Guy,Balsa,2540,2540-01-01,French,True,-6,-6,-6,0,0,32
3275,Jo,Quester,2540,2540-01-01,Austrian,True,-6,-6,-6,0,0,57
3276,Heini,Walter,2540,2540-01-01,Swiss,True,-6,-6,-6,0,0,49
3277,Danny,Settember,2541,2541-01-01,American,True,-6,-6,-6,0,0,47
3278,Alan,Fotheringham-Parker,2541,2541-01-01,British,True,-6,-6,-6,0,0,42
3279,Mike,Edwards,2541,2541-01-01,British,True,-6,-6,-6,0,0,58
3280,Lloyd,Chamberlain,2541,2541-01-01,American,True,-6,-6,-6,0,0,30
3281,Rolf,Loof,2542,2542-01-01,German,True,-6,-6,-6,0,0,47
3282,Carlo,Bertaggia,2542,2542-01-01,Italian,True,-6,-6,-6,0,0,37
3283,Alan,Piastri,2542,2542-01-01,Australian,True,-6,-6,-6,0,0,47
3284,Ralph,Byrne,2542,2542-01-01,Irish,True,-6,-6,-6,0,0,41
3285,François,Sarrazin,2543,2543-01-01,French,True,-6,-6,-6,0,0,42
3286,Aldo,Schlesser,2543,2543-01-01,French,True,-6,-6,-6,0,0,57
3287,Eric,Poore,2543,2543-01-01,British,True,-6,-6,-6,0,0,38
3288,Derek,Titterington,2543,2543-01-01,British,True,-6,-6,-6,0,0,49
3289,Heikki,Rosberg,2544,2544-01-01,Finnish,True,-6,-6,-6,0,0,33
3290,Joe,Fotheringham-Parker,2544,2544-01-01,British,True,-6,-6,-6,0,0,30
3291,Óscar,González,2544,2544-01-01,Uruguayan,True,-6,-6,-6,0,0,42
3292,Daniel,Schuppan,2544,2544-01-01,Australian,True,-6,-6,-6,0,0,40
3293,Pastor,Maldonado,2545,2545-01-01,Venezuelan,True,-6,-6,-6,0,0,41
3294,Tomáš,Enge,2545,2545-01-01,Czech,True,-6,-6,-6,0,0,54
3295,Leslie,Hampshire,2545,2545-01-01,British,True,-6,-6,-6,0,0,38
3296,Adolf,Mitter,2545,2545-01-01,German,True,-6,-6,-6,0,0,40
3297,Nino,Comotti,2546,2546-01-01,Italian,True,-6,-6,-6,0,0,53
3298,Stephen,Spence,2546,2546-01-01,British,True,-6,-6,-6,0,0,56
3299,Giovanna,Barilla,2546,2546-01-01,Italian,True,-6,-6,-6,0,0,48
3300,Jan,Magnussen,2546,2546-01-01,Danish,True,-6,-6,-6,0,0,33
3301,Nick,Barth,2547,2547-01-01,German,True,-6,-6,-6,0,0,50
3302,Mike,Gould,2547,2547-01-01,British,True,-6,-6,-6,0,0,55
3303,Giovanni,Modena,2547,2547-01-01,Italian,True,-6,-6,-6,0,0,45
3304,Piercarlo,Patrese,2547,2547-01-01,Italian,True,-6,-6,-6,0,0,49
3305,Alberto,Facetti,2548,2548-01-01,Italian,True,-6,-6,-6,0,0,53
3306,Jo,Nilsson,2548,2548-01-01,Swedish,True,-6,-6,-6,0,0,37
3307,Franco,Lombardi,2548,2548-01-01,Italian,True,-6,-6,-6,0,0,57
3308,Gino,Marques,2548,2548-01-01,Brazilian,True,-6,-6,-6,0,0,59
3309,Chico,Ribeiro,2549,2549-01-01,Brazilian,True,-6,-6,-6,0,0,36
3310,Gino,Villoresi,2549,2549-01-01,Italian,True,-6,-6,-6,0,0,42
3311,Carel Godin,de Beaufort,2549,2549-01-01,Dutch,True,-6,-6,-6,0,0,43
3312,Jean,Schlesser,2549,2549-01-01,French,True,-6,-6,-6,0,0,31
3313,Nicola,Pirocchi,2550,2550-01-01,Italian,True,-6,-6,-6,0,0,33
3314,Consalvo,Starrabba,2550,2550-01-01,Italian,True,-6,-6,-6,0,0,37
3315,Brian,Stevens,2550,2550-01-01,British,True,-6,-6,-6,0,0,46
3316,Gerry,Stewart,2550,2550-01-01,British,True,-6,-6,-6,0,0,53
3317,Peter,Allison,2551,2551-01-01,British,True,-6,-6,-6,0,0,57
3318,Gabriele,Paletti,2551,2551-01-01,Italian,True,-6,-6,-6,0,0,34
3319,Andrea,Bruni,2551,2551-01-01,Italian,True,-6,-6,-6,0,0,57
3320,Reine,Palm,2551,2551-01-01,Swedish,True,-6,-6,-6,0,0,58
3321,Rob,Slotemaker,2552,2552-01-01,Dutch,True,-6,-6,-6,0,0,46
3322,Keith,Wharton,2552,2552-01-01,British,True,-6,-6,-6,0,0,52
3323,Perry,Gibson,2552,2552-01-01,British,True,-6,-6,-6,0,0,55
3324,Jean-Louis,Tambay,2552,2552-01-01,French,True,-6,-6,-6,0,0,55
3325,Gerhard,Schneider,2553,2553-01-01,German,True,-6,-6,-6,0,0,34
3326,Ignazio,Pirro,2553,2553-01-01,Italian,True,-6,-6,-6,0,0,45
3327,Tom,Kiesa,2553,2553-01-01,Danish,True,-6,-6,-6,0,0,41
3328,Geoff,Donnelly,2553,2553-01-01,British,True,-6,-6,-6,0,0,38
3329,Satoru,Takagi,2554,2554-01-01,Japanese,True,-6,-6,-6,0,0,43
3330,Jacques,Ryan,2554,2554-01-01,Canadian,True,-6,-6,-6,0,0,52
3331,Eric,Watson,2554,2554-01-01,British,True,-6,-6,-6,0,0,43
3332,Cesare,Lippi,2554,2554-01-01,Italian,True,-6,-6,-6,0,0,59
3333,Felice,Brambilla,2555,2555-01-01,Italian,True,-6,-6,-6,0,0,50
3334,Narain,Chandhok,2555,2555-01-01,Indian,True,-6,-6,-6,0,0,31
3335,Kevin,Cheever,2555,2555-01-01,American,True,-7,-7,-7,0,0,48
3336,Patrick,de Tornaco,2555,2555-01-01,Belgian,True,-7,-7,-7,0,0,39
3337,Michael,Kuhnke,2556,2556-01-01,German,True,-7,-7,-7,0,0,46
3338,Alex,Alonso,2556,2556-01-01,Spanish,True,-7,-7,-7,0,0,36
3339,Dave,Daly,2556,2556-01-01,Irish,True,-7,-7,-7,0,0,38
3340,Johnny,Chimeri,2556,2556-01-01,Venezuelan,True,-7,-7,-7,0,0,42
3341,Wolfgang,Frentzen,2557,2557-01-01,German,True,-7,-7,-7,0,0,33
3342,Alfonso,Thiele,2557,2557-01-01,American-Italian,True,-7,-7,-7,0,0,30
3343,Frank,Webber,2557,2557-01-01,Australian,True,-7,-7,-7,0,0,33
